 ,Area1,Mean1,StdDev1,Min1,Max1,Area2,Mean2,StdDev2,Min2,Max2
1,20.280,13887.979,3911.410,6812,20794,20.280,2220.208,44.994,2113,2309
2,20.280,13476.229,4183.083,5745,20699,20.280,2206.854,44.249,2116,2293
3,20.280,13345.667,4262.555,5418,20806,20.280,2204.125,54.035,2101,2307
4,20.280,13083.896,4189.994,5459,20403,20.280,2202.396,44.764,2114,2307
5,20.280,13159.917,4206.349,5216,20591,20.280,2200.500,41.320,2102,2268
6,20.280,13516.479,3887.732,6911,20173,20.280,2212.333,41.749,2137,2327
7,20.280,13533.750,3809.115,7190,20668,20.280,2211.042,37.235,2154,2297
8,20.280,13387.083,3897.130,6279,20296,20.280,2206.896,46.419,2113,2318
9,20.280,13495.875,3865.812,6438,20278,20.280,2204.229,31.406,2156,2274
10,20.280,13478.208,3817.250,6921,20321,20.280,2197.000,34.734,2129,2272
11,20.280,13336.417,3875.012,7149,20361,20.280,2208.188,46.212,2139,2336
12,20.280,12897.479,4195.466,5153,20029,20.280,2196.083,34.501,2133,2250
13,20.280,13137.604,3864.121,6565,20261,20.280,2170.250,39.154,2104,2260
14,20.280,12891.958,4217.838,5414,19875,20.280,2172.667,39.220,2068,2260
15,20.280,12952.083,4192.516,5243,19705,20.280,2160.833,36.986,2064,2260
16,20.280,13159.833,4059.627,5677,20458,20.280,2175.333,44.470,2082,2294
17,20.280,13144.021,4040.919,5880,20269,20.280,2167.146,39.655,2096,2279
18,20.280,12977.146,4022.924,5999,20336,20.280,2170.125,43.126,2077,2247
19,20.280,13051.583,4015.478,5769,19986,20.280,2165.396,40.493,2086,2271
20,20.280,13026.792,3936.403,6061,19844,20.280,2172.562,45.333,2092,2268
21,20.280,12625.875,4353.880,5214,19897,20.280,2176.458,42.504,2076,2257
22,20.280,12697.354,4276.486,5001,19611,20.280,2172.333,39.879,2061,2256
23,20.280,12758.125,4188.282,5236,19764,20.280,2171.021,42.447,2087,2262
24,20.280,12843.646,4033.380,5645,19669,20.280,2161.646,35.969,2102,2232
25,20.280,12836.792,3974.514,5718,19524,20.280,2159.833,35.552,2047,2280
26,20.280,12851.667,3958.013,5800,19478,20.280,2171.375,43.560,2074,2273
27,20.280,12780.604,3922.413,5732,19807,20.280,2167.354,39.725,2081,2256
28,20.280,12813.708,3865.672,6476,19584,20.280,2173.250,42.070,2099,2252
29,20.280,12462.333,4303.735,5001,19299,20.280,2174.479,40.485,2089,2254
30,20.280,12509.500,4250.733,5015,19425,20.280,2160.521,32.076,2101,2228
31,20.280,12462.708,4202.087,5016,19202,20.280,2170.250,46.813,2102,2299
32,20.280,12432.083,4202.531,5023,19227,20.280,2168.750,45.217,2091,2286
33,20.280,12520.625,4208.920,4922,19491,20.280,2169.896,45.647,2091,2249
34,20.280,12435.104,4200.147,5057,19594,20.280,2170.417,43.004,2061,2270
35,20.280,12455.458,4140.075,4887,19110,20.280,2166.750,39.664,2095,2269
36,20.280,12464.083,4089.637,5036,19133,20.280,2166.167,47.124,2090,2314
37,20.280,12563.208,3936.275,5509,19073,20.280,2174.729,35.478,2098,2286
38,20.280,12584.021,3875.565,5681,19420,20.280,2172.958,31.989,2097,2235
39,20.280,12625.375,3837.034,5812,19140,20.280,2168.021,36.144,2094,2272
40,20.280,12532.625,3824.814,5700,18843,20.280,2178.125,40.499,2104,2270
41,20.280,12617.708,3714.396,5741,18950,20.280,2174.083,37.395,2080,2261
42,20.280,12350.354,4065.404,5053,18830,20.280,2174.021,42.509,2081,2324
43,20.280,12247.771,4166.135,4987,18621,20.280,2178.750,48.604,2067,2305
44,20.280,12213.896,4161.577,4909,19288,20.280,2173.771,44.281,2086,2302
45,20.280,12288.396,4044.585,5221,18939,20.280,2171.167,43.217,2103,2278
46,20.280,12354.667,3877.989,5379,18673,20.280,2163.104,35.722,2104,2255
47,20.280,12493.021,3799.478,5620,18933,20.280,2172.083,42.109,2087,2257
48,20.280,12510.479,3730.173,6301,19077,20.280,2168.729,34.843,2096,2247
49,20.280,12152.146,4196.146,4624,19237,20.280,2167.958,36.897,2097,2282
50,20.280,12308.583,4049.969,5140,18734,20.280,2174.833,38.412,2095,2280
