 ,Area1,Mean1,StdDev1,Min1,Max1,Area2,Mean2,StdDev2,Min2,Max2
1,21.548,14104.745,3367.763,6235,19191,21.548,2615.235,134.652,2375,2834
2,21.548,13796.451,3346.378,5926,18688,21.548,2577.333,130.958,2386,2801
3,21.548,13527.568,3365.266,5835,18198,21.548,2568.627,110.717,2320,2747
4,21.548,13328.667,3368.616,5564,18329,21.548,2560.961,113.168,2361,2786
5,21.548,13131.353,3329.601,5622,17823,21.548,2540.765,113.289,2332,2715
6,21.548,12967.451,3334.794,5332,17732,21.548,2548.373,121.874,2330,2814
7,21.548,12765.745,3279.856,5302,17559,21.548,2558.314,126.850,2324,2818
8,21.548,12566.157,3263.665,5514,17187,21.548,2560.941,113.330,2355,2774
9,21.548,12696.039,2864.593,6880,17202,21.548,2539.961,120.057,2326,2734
10,21.548,12616.138,2786.118,6926,16888,21.548,2536.059,116.664,2349,2770
11,21.548,12585.157,2810.390,6897,16784,21.548,2548.980,123.304,2309,2744
12,21.548,12487.333,2775.088,6801,16822,21.548,2558.765,118.948,2331,2805
13,21.548,12554.274,2723.279,6828,16856,21.548,2540.745,132.957,2259,2768
14,21.548,12390.471,3125.722,5430,16903,21.548,2541.745,121.326,2297,2781
15,21.548,12975.549,3028.079,5873,17237,21.548,2552.118,118.802,2327,2730
16,21.548,13372.549,3113.941,5904,17807,21.548,2557.039,110.142,2383,2777
17,21.548,14025.510,3350.624,5843,18804,21.548,2552.784,120.090,2333,2749
18,21.548,14704.393,3475.246,6134,19604,21.548,2541.882,112.840,2338,2762
19,21.548,15279.687,3688.088,6211,20612,21.548,2553.569,122.514,2340,2747
20,21.548,15894.177,3897.599,6586,21696,21.548,2553.451,111.619,2333,2738
21,21.548,16269.549,3953.594,6411,21784,21.548,2574.157,123.882,2351,2770
22,21.548,16527.980,4098.511,6384,22464,21.548,2588.588,124.981,2362,2829
23,21.548,16835.137,4131.127,6637,22724,21.548,2603.490,112.152,2367,2837
24,21.548,16826.039,4170.923,6714,22768,21.548,2622.431,105.794,2408,2808
25,21.548,16778.156,4256.036,6692,22603,21.548,2615.588,106.008,2421,2880
26,21.548,16699.666,4275.405,6414,22710,21.548,2609.784,114.430,2390,2789
27,21.548,16628.020,4279.974,6384,23077,21.548,2628.118,109.130,2447,2845
28,21.548,16517.215,4239.976,6561,22419,21.548,2617.431,112.378,2428,2817
29,21.548,16387.373,4160.263,6649,22416,21.548,2615.177,108.897,2386,2788
30,21.548,16276.078,4142.363,6706,22243,21.548,2616.510,107.464,2431,2813
31,21.548,16140.235,4080.874,6403,21832,21.548,2607.078,114.540,2397,2802
32,21.548,15944.490,4026.349,6358,21862,21.548,2620.726,110.982,2412,2830
33,21.548,15791.667,3972.976,6410,21319,21.548,2611.549,109.475,2415,2798
34,21.548,15658.000,3879.953,6480,21006,21.548,2608.510,90.577,2421,2761
35,21.548,15511.020,3763.053,6440,20746,21.548,2598.706,106.791,2329,2807
