 ,Area1,Mean1,StdDev1,Min1,Max1,Area2,Mean2,StdDev2,Min2,Max2
1,28.730,7453.441,1401.431,5000,10016,28.730,2174.044,43.684,2061,2276
2,28.730,7280.603,1455.021,4746,10014,28.730,2151.838,35.245,2041,2221
3,28.730,7227.838,1460.178,4849,10062,28.730,2152.235,36.948,2064,2223
4,28.730,7127.529,1465.829,4755,9810,28.730,2151.206,42.207,2058,2278
5,28.730,7061.588,1492.313,4722,9918,28.730,2152.221,36.820,2075,2250
6,28.730,7265.544,1278.354,4990,9764,28.730,2146.294,42.991,2042,2237
7,28.730,7238.706,1287.314,5068,9635,28.730,2152.427,44.845,2065,2275
8,28.730,7206.221,1312.131,4785,9695,28.730,2151.779,45.222,2040,2237
9,28.730,7196.324,1307.995,4974,9567,28.730,2150.471,43.615,2045,2274
10,28.730,7175.029,1313.021,4791,9361,28.730,2154.868,46.893,2062,2255
11,28.730,7141.559,1316.891,4859,9394,28.730,2151.382,34.559,2081,2242
12,28.730,7167.632,1333.426,4932,9474,28.730,2146.823,41.081,2059,2235
13,28.730,7130.044,1309.640,4802,9521,28.730,2152.632,42.906,2058,2250
14,28.730,7117.985,1345.432,4706,9697,28.730,2148.853,41.481,2060,2244
15,28.730,7135.544,1302.416,4888,9561,28.730,2148.279,41.593,2033,2241
16,28.730,6982.926,1371.772,4696,9433,28.730,2129.838,41.182,2029,2220
17,28.730,6994.456,1385.163,4694,9458,28.730,2144.471,47.264,2072,2296
18,28.730,6959.956,1381.768,4635,9645,28.730,2133.073,37.423,2052,2238
19,28.730,6975.471,1415.468,4653,9685,28.730,2134.941,41.915,2061,2223
20,28.730,6981.426,1390.844,4744,9472,28.730,2125.397,37.809,2046,2220
21,28.730,6993.985,1384.844,4680,9690,28.730,2134.059,41.052,2046,2260
22,28.730,6997.588,1403.262,4683,9428,28.730,2138.529,41.184,2055,2243
23,28.730,6988.353,1389.225,4728,9639,28.730,2140.073,45.093,2043,2261
24,28.730,6985.059,1390.253,4673,9621,28.730,2130.235,38.076,2057,2225
25,28.730,7018.779,1407.324,4674,9542,28.730,2140.515,38.812,2068,2235
26,28.730,7021.353,1404.925,4754,9715,28.730,2138.750,39.860,2035,2237
27,28.730,7015.603,1387.166,4691,9576,28.730,2132.779,38.493,2044,2240
28,28.730,7015.191,1390.668,4829,9525,28.730,2135.868,41.891,2045,2248
29,28.730,7012.544,1411.432,4649,9454,28.730,2138.265,37.844,2056,2241
30,28.730,7012.147,1389.412,4681,9717,28.730,2124.853,33.983,2035,2211
31,28.730,7013.368,1401.378,4709,9753,28.730,2133.823,40.527,2066,2235
32,28.730,7030.809,1413.617,4558,9647,28.730,2139.809,48.543,2041,2262
33,28.730,7022.412,1415.403,4693,9744,28.730,2136.500,43.993,1994,2254
34,28.730,7022.000,1412.792,4628,9469,28.730,2135.956,43.394,2059,2265
35,28.730,7025.941,1408.716,4716,9657,28.730,2135.985,41.129,2034,2228
36,28.730,7023.059,1403.513,4699,9776,28.730,2137.500,40.003,2059,2233
