 ,Area1,Mean1,StdDev1,Min1,Max1,Area2,Mean2,StdDev2,Min2,Max2
1,25.350,18358.949,5223.139,7600,30473,25.350,3473.200,310.731,3164,5090
2,25.350,18233.268,5285.072,7418,30708,25.350,3437.367,298.156,3093,5068
3,25.350,18223.801,5259.934,7626,30565,25.350,3413.633,311.780,3054,5105
4,25.350,18075.732,5150.311,7537,30035,25.350,3416.467,297.964,3056,5008
5,25.350,17946.316,4999.703,7355,29444,25.350,3397.000,294.081,3069,5070
6,25.350,18001.100,5135.018,7848,30359,25.350,3412.167,275.457,3101,4842
7,25.350,17941.949,5104.649,7679,30104,25.350,3418.600,281.857,3002,4855
8,25.350,17871.617,4967.795,7404,29544,25.350,3389.550,279.229,3105,5038
9,25.350,17872.449,5046.722,7494,29668,25.350,3397.483,273.510,3095,4956
10,25.350,17837.367,5029.164,7774,29880,25.350,3378.783,261.400,3047,4796
11,25.350,17660.250,4908.030,7434,29107,25.350,3388.367,276.655,3064,4915
12,25.350,17707.150,4974.835,7300,29220,25.350,3362.633,265.848,3065,4805
13,25.350,17695.900,4985.923,7492,29393,25.350,3386.017,263.770,3060,4830
14,25.350,17545.217,4871.759,7485,29523,25.350,3349.167,297.319,2951,4991
15,25.350,17474.449,4960.521,6798,28822,25.350,3301.517,295.840,3007,4893
16,25.350,17489.934,4971.771,7377,28991,25.350,3326.217,320.544,3028,4999
17,25.350,17388.184,4865.339,7107,28966,25.350,3342.117,317.257,2963,4992
18,25.350,17473.250,4917.688,6900,28949,25.350,3342.767,322.265,3001,5048
19,25.350,17500.051,4920.512,7203,29053,25.350,3341.533,310.657,3009,4847
20,25.350,17469.084,4887.342,7125,29094,25.350,3331.100,320.381,3002,5111
21,25.350,17427.467,4899.354,6896,28788,25.350,3335.133,320.685,2894,5014
22,25.350,17525.316,4949.299,7167,29314,25.350,3328.717,312.941,3009,4860
23,25.350,17410.367,4866.562,7024,28786,25.350,3323.767,305.705,3028,4911
24,25.350,17422.383,4910.542,7098,28645,25.350,3323.533,319.893,2955,5024
25,25.350,17386.617,4916.454,7091,28963,25.350,3325.550,316.890,2942,5026
26,25.350,17373.900,4845.261,7279,28381,25.350,3326.650,314.327,2914,4976
27,25.350,17340.383,4865.136,6977,28787,25.350,3339.100,315.525,3039,4923
28,25.350,17391.133,4916.893,7200,29391,25.350,3335.967,325.519,2964,5052
29,25.350,17299.482,4821.396,7029,28393,25.350,3357.633,327.428,2991,5036
30,25.350,17335.301,4805.895,6961,28019,25.350,3350.600,331.252,3035,5119
31,25.350,17334.449,4911.132,7000,28832,25.350,3353.367,325.283,2984,5074
32,25.350,17303.268,4858.612,7266,29093,25.350,3361.350,339.927,3014,5104
33,25.350,17225.400,4840.682,6952,28332,25.350,3374.183,332.150,3022,5161
34,25.350,17239.133,4882.583,6991,28487,25.350,3355.567,341.383,2980,5127
35,25.350,17232.449,4837.157,6884,28898,25.350,3369.883,347.099,3038,5224
36,25.350,17270.666,4817.794,7048,28590,25.350,3351.433,327.252,2875,5135
37,25.350,17237.150,4834.164,6826,28452,25.350,3358.017,353.393,2987,5328
38,25.350,17235.867,4870.988,6861,28947,25.350,3362.783,335.641,3004,5159
39,25.350,17212.732,4816.062,6901,28289,25.350,3358.833,372.319,2961,5298
40,25.350,17166.000,4839.771,6909,28049,25.350,3374.050,347.838,3053,5159
41,25.350,17143.383,4931.178,6667,28851,25.350,3363.300,384.036,3023,5410
42,25.350,17171.434,4902.951,6855,28422,25.350,3357.683,377.767,2956,5195
43,25.350,17126.801,4906.109,6633,28403,25.350,3347.067,368.329,2988,5187
44,25.350,17174.500,4843.495,6956,28127,25.350,3368.367,375.754,3056,5359
45,25.350,17160.617,4901.805,6766,28745,25.350,3381.200,397.220,2975,5482
46,25.350,17195.566,4916.000,6826,28504,25.350,3369.267,384.417,3010,5283
47,25.350,17212.967,4941.154,6826,28929,25.350,3388.017,396.570,3055,5542
48,25.350,17199.768,4890.281,6975,27906,25.350,3373.917,397.424,2996,5508
49,25.350,17184.434,4895.166,6803,28238,25.350,3358.000,391.798,2898,5401
50,25.350,17218.982,4874.119,6948,28594,25.350,3372.183,386.986,2980,5427
51,25.350,17149.967,4849.885,7021,28534,25.350,3352.633,372.704,3028,5376
52,25.350,17149.334,4864.935,6835,28508,25.350,3379.350,383.977,2935,5314
53,25.350,17114.232,4880.654,6840,28152,25.350,3372.600,386.153,2997,5339
54,25.350,17061.949,4897.479,6633,28017,25.350,3375.950,380.365,3056,5429
55,25.350,17092.232,4866.651,6804,28141,25.350,3377.650,407.066,2926,5498
56,25.350,17066.600,4908.461,6711,28389,25.350,3377.517,394.606,2985,5391
57,25.350,17080.768,4878.870,6782,28374,25.350,3354.417,389.530,2982,5369
58,25.350,17041.551,4827.275,6862,27794,25.350,3360.367,399.820,2961,5494
59,25.350,17054.133,4901.647,6856,28540,25.350,3374.433,379.444,3065,5336
60,25.350,17059.916,4918.357,6762,28354,25.350,3353.883,380.304,3009,5417
61,25.350,17029.982,4841.853,6824,27891,25.350,3373.583,360.208,2998,5287
62,25.350,16991.350,4834.568,6695,27856,25.350,3360.067,379.973,3014,5426
63,25.350,17086.383,4806.478,6822,27945,25.350,3345.933,371.100,3011,5343
64,25.350,17021.867,4849.938,6531,28328,25.350,3350.733,401.554,2914,5529
65,25.350,16942.383,4906.346,6231,28412,25.350,3358.700,381.774,2986,5323
66,25.350,16962.551,4869.061,6630,27763,25.350,3365.667,385.133,3021,5440
67,25.350,16991.301,4860.881,6699,28518,25.350,3354.317,373.857,3016,5372
68,25.350,17026.934,4907.078,6495,28784,25.350,3333.450,356.311,2949,5192
69,25.350,16968.334,4848.712,6703,28082,25.350,3344.650,367.609,2968,5253
70,25.350,16960.633,4861.666,6744,28436,25.350,3355.617,360.281,2967,5259
71,25.350,16980.467,4841.896,6679,28134,25.350,3353.150,355.437,3034,5165
72,25.350,16969.217,4746.308,6916,28209,25.350,3350.733,355.975,2987,5312
73,25.350,16988.416,4621.460,7307,28099,25.350,3327.417,303.542,2958,5011
74,25.350,16981.600,4801.580,6801,28504,25.350,3345.083,347.216,2960,5237
75,25.350,16975.801,4739.295,7061,28130,25.350,3329.833,305.587,2888,4998
76,25.350,16986.184,4724.407,7194,28344,25.350,3341.650,314.860,2955,5031
77,25.350,16961.482,4722.175,7086,28199,25.350,3330.067,334.587,2951,5112
78,25.350,16974.084,4707.236,7114,28196,25.350,3328.550,311.657,2963,5004
79,25.350,16989.283,4734.147,7281,28563,25.350,3344.450,333.078,2982,5126
80,25.350,17039.000,4785.576,6814,28841,25.350,3349.033,325.788,2940,5071
81,25.350,17026.000,4736.104,7154,28974,25.350,3349.233,325.424,2915,4994
82,25.350,17020.217,4726.041,7097,28257,25.350,3368.367,345.474,2978,5257
83,25.350,17059.699,4725.074,7175,28302,25.350,3352.333,322.246,2921,5058
84,25.350,17019.982,4733.880,7106,28489,25.350,3351.100,305.087,2975,4967
85,25.350,16986.500,4707.115,7237,28295,25.350,3362.267,321.185,3006,5163
86,25.350,16989.283,4695.817,6982,28369,25.350,3353.833,295.371,2940,4772
87,25.350,17030.768,4702.041,7072,28598,25.350,3348.600,321.555,2976,5055
88,25.350,16964.449,4713.076,7008,28244,25.350,3359.100,321.175,2973,5057
89,25.350,16952.834,4669.388,7271,28467,25.350,3355.867,331.300,2988,5095
90,25.350,16932.033,4642.704,7216,27985,25.350,3365.150,334.234,2970,5197
91,25.350,16960.117,4653.523,7265,28085,25.350,3359.083,307.687,2941,4944
92,25.350,16926.650,4674.339,7121,27980,25.350,3368.750,310.942,3001,5096
93,25.350,16887.768,4666.750,6898,28304,25.350,3358.733,323.093,2956,5140
94,25.350,16912.967,4708.861,7093,28044,25.350,3373.717,329.625,2963,5065
95,25.350,16972.518,4691.410,7121,28610,25.350,3381.017,317.562,3021,5078
96,25.350,16950.834,4620.456,7348,28330,25.350,3385.983,334.849,2904,5115
97,25.350,16975.066,4669.055,7216,28313,25.350,3374.500,314.666,3037,5023
98,25.350,16945.482,4678.760,6973,28216,25.350,3393.883,314.003,3055,5086
