 ,Area1,Mean1,StdDev1,Min1,Max1,Area2,Mean2,StdDev2,Min2,Max2
1,34.223,12161.346,4779.378,4936,21936,34.223,2462.802,63.905,2314,2597
2,34.223,12134.247,4809.800,4904,22008,34.223,2447.000,68.078,2261,2624
3,34.223,12063.481,4763.458,4762,21742,34.223,2431.519,72.449,2234,2587
4,34.223,12044.469,4734.437,4650,21345,34.223,2436.580,65.623,2296,2580
5,34.223,11986.580,4763.992,4756,21209,34.223,2437.716,70.622,2246,2614
6,34.223,11958.704,4742.083,4840,21533,34.223,2441.531,76.515,2235,2580
7,34.223,11916.420,4682.440,5096,21025,34.223,2442.716,70.917,2254,2581
8,34.223,11901.741,4704.943,4980,21082,34.223,2438.136,71.046,2265,2639
9,34.223,11882.420,4609.856,5061,20914,34.223,2443.753,70.811,2286,2569
10,34.223,11922.889,4646.213,5147,20763,34.223,2441.420,72.349,2256,2598
11,34.223,11865.901,4609.814,5091,21173,34.223,2441.148,69.375,2299,2651
12,34.223,11882.926,4583.701,5023,20764,34.223,2442.840,75.012,2270,2571
13,34.223,11831.173,4560.288,5110,20973,34.223,2442.309,78.913,2231,2585
14,34.223,11820.790,4506.525,5166,20848,34.223,2450.383,73.250,2239,2644
15,34.223,11744.630,4570.234,4795,20560,34.223,2432.333,67.271,2271,2553
16,34.223,11728.396,4576.066,4784,20596,34.223,2428.580,75.917,2254,2559
17,34.223,11667.432,4550.640,4637,20352,34.223,2429.778,74.418,2260,2647
18,34.223,11634.432,4492.212,4871,20800,34.223,2426.099,74.398,2208,2570
19,34.223,11595.234,4473.466,4720,20345,34.223,2423.037,67.604,2244,2610
20,34.223,11531.691,4431.092,4802,20004,34.223,2426.716,65.431,2237,2541
21,34.223,11480.074,4404.632,4802,20233,34.223,2435.827,65.427,2268,2574
22,34.223,11452.370,4349.022,4791,19836,34.223,2432.481,66.937,2252,2543
23,34.223,11398.013,4319.120,4806,20179,34.223,2427.247,65.615,2296,2548
24,34.223,11315.766,4260.327,4879,19396,34.223,2428.864,68.432,2266,2548
25,34.223,11252.247,4231.109,4683,19424,34.223,2431.074,65.578,2209,2600
26,34.223,11210.901,4180.632,4836,19557,34.223,2426.704,63.505,2267,2542
27,34.223,11111.667,4092.705,4866,19432,34.223,2429.679,72.337,2241,2619
28,34.223,11042.593,4074.062,4926,18928,34.223,2426.222,71.423,2233,2559
29,34.223,10949.729,4013.340,4817,18596,34.223,2419.716,61.041,2268,2552
30,34.223,10885.148,3981.767,4973,18611,34.223,2433.271,66.175,2266,2558
31,34.223,10768.753,3882.678,4816,18454,34.223,2432.988,70.691,2262,2609
32,34.223,10678.481,3860.297,4716,18362,34.223,2421.531,72.334,2230,2571
33,34.223,10591.654,3776.577,4725,17823,34.223,2426.963,71.045,2258,2552
34,34.223,10511.074,3713.765,4864,17870,34.223,2429.284,73.149,2237,2591
35,34.223,10429.370,3665.607,4811,17507,34.223,2432.000,67.497,2273,2554
36,34.223,10339.741,3588.323,4912,17386,34.223,2422.543,76.881,2226,2558
37,34.223,10242.284,3568.580,4868,17111,34.223,2429.025,66.674,2292,2565
38,34.223,10141.420,3453.292,4836,16987,34.223,2421.704,72.409,2269,2555
39,34.223,10081.654,3422.248,4800,17050,34.223,2426.876,72.825,2248,2563
40,34.223,9982.531,3351.007,4885,16620,34.223,2433.827,73.518,2299,2590
41,34.223,9893.987,3303.621,4788,16269,34.223,2419.605,72.016,2244,2557
42,34.223,9807.889,3279.539,4730,16046,34.223,2430.444,75.515,2261,2578
43,34.223,9734.580,3200.044,4787,16271,34.223,2424.914,70.552,2269,2565
44,34.223,9640.432,3129.217,4809,15820,34.223,2424.975,68.528,2263,2575
45,34.223,9587.901,3083.734,4804,15937,34.223,2427.815,67.197,2257,2554
46,34.223,9517.679,3070.929,4898,16057,34.223,2423.951,72.437,2252,2580
47,34.223,9403.766,2980.635,4816,15295,34.223,2429.111,70.308,2219,2540
48,34.223,9344.481,2941.695,4869,15328,34.223,2421.889,66.405,2245,2568
49,34.223,9296.617,2920.486,4855,15255,34.223,2421.160,76.554,2250,2573
50,34.223,8915.259,3090.565,4750,14913,34.223,2428.383,61.857,2273,2577
51,34.223,9199.346,2866.380,4844,14763,34.223,2426.358,70.470,2223,2562
52,34.223,9099.741,2784.085,4714,14423,34.223,2430.444,73.219,2248,2568
53,34.223,9066.457,2759.976,4744,14571,34.223,2427.593,71.993,2271,2602
54,34.223,8975.247,2723.781,4831,14335,34.223,2426.185,69.572,2240,2557
55,34.223,8971.259,2715.827,4838,14455,34.223,2425.741,68.395,2297,2568
56,34.223,8941.136,2674.506,4740,14219,34.223,2418.852,63.116,2278,2603
57,34.223,8846.111,2627.196,4812,14103,34.223,2423.914,59.999,2257,2549
58,34.223,8814.247,2594.558,4813,14091,34.223,2420.284,68.823,2210,2578
59,34.223,8783.148,2579.871,4757,13975,34.223,2429.173,62.478,2256,2582
60,34.223,8757.234,2578.980,4727,13849,34.223,2425.444,62.873,2278,2540
61,34.223,8696.506,2536.271,4733,13726,34.223,2430.432,64.476,2275,2551
62,34.223,8694.667,2530.589,4790,13984,34.223,2422.790,64.546,2255,2535
63,34.223,8628.173,2485.800,4764,13584,34.223,2423.049,68.801,2243,2572
64,34.223,8584.667,2453.079,4741,13581,34.223,2429.346,63.772,2260,2540
65,34.223,8557.667,2448.367,4754,13526,34.223,2419.370,62.149,2299,2615
66,34.223,8528.914,2431.724,4685,13393,34.223,2429.346,64.563,2255,2556
67,34.223,8526.877,2397.949,4816,13426,34.223,2420.074,69.368,2264,2596
68,34.223,8469.630,2399.319,4772,13347,34.223,2419.543,69.856,2242,2610
69,34.223,8173.704,2577.137,4630,13293,34.223,2435.802,60.572,2315,2560
70,34.223,8131.729,2555.620,4579,12996,34.223,2430.222,70.389,2262,2607
71,34.223,8395.223,2350.999,4638,12908,34.223,2424.568,68.780,2242,2575
72,34.223,8388.396,2350.861,4739,13295,34.223,2423.951,64.051,2201,2560
73,34.223,8349.704,2333.634,4658,12982,34.223,2420.235,68.690,2237,2555
74,34.223,8323.000,2307.413,4773,12903,34.223,2422.259,71.196,2268,2545
