Time (s) Adjusted,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series002_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series004_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series006_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series011_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series013_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series015_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series015_Crop002_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series017_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series019_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series020_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series021_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series022_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series023_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series024_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series025_Crop001_GCamP_Results_260123,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series026_Crop001_GCamP_Results_260123
14.5,0.5940237292071817,0.6860777539023841,0.8789969487715945,-0.5874757833916862,0.6648306826026298,-0.2710681699169495,-0.5768255744559738,-0.4552079201716035,0.1201944086950073,-0.35754833542220865,-0.42524155871868086,0.06506063619995661,-0.6434284781527104,-0.4173738979063204,-0.6008368017542418,-0.2027251994083965
14.6,0.2916265325421703,0.7975312377995696,1.0499752550618426,-0.6004682292527974,0.4130290809363739,0.046811268435190456,-0.41234946726422717,-0.13790581708948313,0.9146462766796057,-0.3871177543491058,-0.30403707910866373,0.15437387783280787,-0.5765299094908611,0.06768900289260049,-0.4641448095209997,0.20001581931900425
14.7,0.26048196922035594,0.5724815606429328,0.9522997771506843,-0.908956665333803,0.5526247537239399,0.06497276672704189,-0.3279786134906182,-0.3029353703794211,0.8361686047061792,-0.5477591258421688,-0.6604373153980196,0.2998274909392151,-0.3559958270521326,0.3716309644159441,-0.5011810249306352,-0.22099434723489697
14.8,0.11944371753280336,0.6666538864521936,0.04523133517405942,1.1974021563423651,0.45935813452626384,0.8731414195028613,0.43241789238177386,-0.3866323774998959,0.6590238091014644,-0.6908963840402462,-0.7942851469268764,0.19786531720450107,-0.6847838445896324,0.05429443493325259,-0.7788358171743619,-0.5340474156402157
14.9,0.7965597587900763,0.20348922472796982,0.048543240878115235,1.2044778616247624,0.6047284912978803,0.6680804539983178,0.1293394700817636,-0.7338828604090777,0.6394755537540178,-0.46580192141051935,-0.5751756298639226,0.2518690128055443,-0.5730210448993143,0.4020668341553626,-0.49732386427527686,0.08435083778436425
15.0,0.7128448310730304,-0.39909034839120494,-0.8889219609912669,1.1471084906842428,0.5071694808848095,1.0074704100348946,0.45472184775878066,-0.7935506196021223,0.7814040836543628,-0.5411284169125716,-0.653972198909158,0.14911181923374617,-0.7398399398674078,0.8411228044859307,-0.663133895392904,0.0660204120572283
15.1,0.5595705913593312,-0.2779757582735334,-0.47452211865548755,1.2705331738896222,0.7549336058070883,0.6429586533838894,0.07381960909635588,-0.7116202255536086,0.3925625211655861,-0.35649948904449413,-0.8211969908955012,0.29469792526760497,-1.2216575131542484,1.013095867686686,-0.5938438580917111,-0.14108412111395463
15.2,0.8292928643424311,0.050268587353433425,-0.21407874988107078,1.4587609145903988,0.8829716671422361,1.4709733172555346,0.7171144560018012,-0.9779340084531514,0.5540736665752313,-0.8413969878177481,-0.6362196752629865,0.3344271610587173,-1.2699647984173117,0.995550263516007,-0.5340750873281568,0.07735599592239861
15.3,0.8324075081950104,-0.21775116103491143,-0.9907499934722068,1.3016655972263047,0.8597241214823601,1.7860071809059352,1.0326804352006427,-0.803982326688585,0.4717295275673221,-0.6274618669533689,-1.217917593736999,0.17556941022334094,-1.2546274635277577,1.1274094472815026,-0.41663048232858824,-0.1774811850335416
15.4,0.5030368461797261,-0.24904559415614536,-1.0864526693597911,1.316239756685393,0.550787364918059,2.3088191684365675,1.384836596906168,-0.7923447278499376,-0.0714286317631263,-1.0174560295979358,-0.977141895504201,0.2923395748184552,-1.6366423181788754,1.1228558977779217,-0.2199859720113908,-0.1065834431687005
15.5,0.6976556440920971,-0.490083975714831,-0.26172000109159654,1.4430876946010338,0.8779856995649435,2.1559007339946383,1.120865145699467,-0.8077658350350241,0.3477139438204322,-0.8900032920327243,-1.0784985459247727,0.30900227005366343,-1.8316150770045478,1.440340075146997,-0.5795979315874416,-0.09850042670510462
15.6,1.1225321897352067,-0.46579361545493647,-0.12285483657143281,1.0640658513151324,0.9508525594876698,-6.257003896164863,-0.35470070261312614,-0.7255573047644948,-0.031636521640519,-0.8097455408505736,-1.0207511554077051,0.2557761114805608,-1.7825458815241575,1.4916508707527387,-0.633068794107257,-0.18760480607483476
15.7,1.2795233998355604,-0.5584078345668777,-0.23449813410373999,1.2753195843681748,0.8377695426668019,-6.240762711581666,-0.34543562852053444,-0.7401285450494504,0.02576387110257361,-0.7942015833935265,-1.2604632031029581,-0.12938680626146049,-1.7777417358608192,1.7148440207050033,-0.34960773631007047,-0.10236023016966378
15.8,1.0941108372793966,-0.8445922992992827,0.09850898050063517,1.0496893515902048,1.103206947748835,-5.943862961408901,-0.07844328826667724,-0.8184535632718335,0.38735869418031665,-0.7312778303089269,-1.1974454882976486,-0.026529693496667228,-1.782521514936251,2.234249475812054,-0.8390276587254064,-0.04976799220969674
15.9,0.3481315449651552,-1.1427023827334022,0.12020578995945286,1.353943458121205,0.953464767452318,-5.815393350823571,0.05986801775900119,-0.8087752461380449,-0.07748287102891194,-0.7537421268924316,-1.363623171477487,0.14163629168381675,-2.0199030632177823,2.319546309225645,-0.8309102472098857,-0.3024126224890411
16.0,1.0523922425145633,-0.4924748381744166,0.5588674538142442,1.314851259602344,1.4522455365315547,-5.721002123402812,0.17616909550553572,-1.2954916326752342,0.0028080859288976967,-0.9570282302826225,-1.2891713914212408,-0.20455317798651773,-1.641176166404457,1.8858595072367166,-0.8350363407425387,-0.14339843806383623
16.1,0.6434998399398566,-0.29206862791881605,1.1161728646092968,1.156874493299438,1.173525154580184,-5.123358702662774,0.49108724202134724,-0.8551239334873557,0.4659452022924828,-0.6625757000541919,-1.4849741322847594,0.17477430350473444,-2.0536121155821743,2.2730859536855146,-1.1414853139063412,-0.10132692163088386
16.2,0.298676726404814,-0.1850364931714248,-0.11937399118131076,1.0968328839458916,1.5575318450868663,-5.428169940121651,0.20109109504327716,-1.1858931646419704,-0.22046123495534697,-0.9539322314799872,-1.5645347884703709,-0.09389136485024085,-1.943294426033967,2.1271434578582604,-1.1751187787117976,-0.03227920846254495
16.3,0.891830780715944,-0.33936715011081375,0.194277793031417,0.637616021159328,1.4299183878210995,-5.7521272737668445,-0.04568892961715676,-1.0707920709480199,0.16127442238046097,-0.8608904823393653,-1.7928211335364974,0.009995056727964524,-1.8561999858801226,1.8100116932440549,-1.2588981782201722,-0.08178949398178403
16.4,0.44885144474586625,-0.2470883984358574,0.26401863421941396,1.1713808643317352,1.613592503214507,-5.418584638194326,0.5045016276655261,-0.7456472094092854,-0.16029133890345681,-0.6601256209842008,-2.3715068737791376,0.13159874961989093,-1.8385294118455509,1.8832739209311917,-1.2079799931140016,0.07281665442594853
16.5,0.5115946981209305,-0.5924819495621305,0.4862315936580872,1.1828674438485445,1.6727670382569313,-6.205927149508032,-0.5373427553901635,-1.0218702300700544,-0.10230496173355963,-0.5780144464571295,-2.343384964042708,0.015231927841930393,-1.7611219524452064,2.085932343172196,-1.4653740418598744,0.33301839144544765
16.6,-0.01497717269216814,-0.24327112950645713,0.03214302295698257,1.3539051447561734,1.415018815254352,-6.005935836789342,-0.1811359178071239,-0.9138852176106482,-0.015621550625085856,-0.6619810558894539,-1.8848488396745582,0.15895998516273302,-1.9570749781955312,2.1835724860831647,-1.6934846898366596,-0.07988200941887769
16.7,0.7000999593675923,-0.21460470035497892,0.17125628438855856,1.2818594589351666,1.805793541620206,-5.9455822162260805,-0.21380241449778659,-1.221005014744052,-0.22787057086795715,-0.6185916019418327,-2.20306595013196,0.06227162277360776,-2.1916032776391425,2.210666681608402,-1.8277475478529128,0.50904885999973
16.8,0.3439284306452892,-0.15181375527339647,-0.17619969132846158,1.7349782564924174,1.1526893575168904,-6.260308099584746,-0.29735075418120704,-1.3697531866595591,0.9444160074356764,-0.6049685304067269,-2.016432943896954,0.04180089640321061,-2.1242098198918615,2.7773111056345723,-1.7723366721201783,0.23327539059479818
16.9,0.17786434963318154,-0.8011789687599222,-1.3060837386185895,1.634957092055246,1.2898000718102596,-5.976745554050454,-0.2274523634335095,-1.5255316077673449,0.29502522307097356,-0.15500593506957294,-2.218708502331368,-0.028496367033929104,-1.8418673187151988,3.2138463428864594,-1.8805887895327729,0.6894727960073306
17.0,0.09451540896815747,-0.6714492964747727,-0.6448658344530749,1.7600350330417154,1.5727397294928123,-6.407016315008311,-0.5678210648296558,-1.454629468310972,0.29466819801861854,-0.24006675874364003,-2.218547053074611,0.1442121790411779,-1.5384687045432557,2.8516906724056272,-2.0028237542099534,0.5264993092024239
17.1,0.3058292819899133,-0.6904938613004177,0.08304786126814889,1.817251552920613,1.5481794736256314,-6.043523379515465,-0.44291416070491696,-1.2648405554602897,0.26271087421061745,-0.3270262249620801,-2.214040998341445,0.2566980900342424,-1.447776330730572,2.881234142265103,-1.8514665391584195,0.803706476840607
17.2,0.19142536195131665,-1.376889416741685,0.28466135671991744,1.7252732921264187,1.0993583077981874,-6.308752593904248,-0.6149968587337309,-1.1538302349399006,-0.2909161112354943,-0.41143609939375736,-2.1290652949814057,-0.06722735963588189,-1.3846725412263963,3.324375844952534,-2.0750687151987317,0.6434717521314077
17.3,0.08305254105981508,-1.3623719919138182,0.6583679405493692,1.6329583472652738,0.6962774694841118,-6.50075898596201,-0.7542083478164168,-1.1208212130701662,0.40584489435397586,-0.23636782190296035,-2.06605660766035,0.1151181599917579,-1.587644049287805,3.9497873966965162,-2.2182571056850744,0.7180835600614293
17.4,-0.07999106362851682,-1.5606306932738732,0.768062167723377,1.8913809186637556,1.2081051018220479,-6.521439679724367,-0.8427398372078674,-1.2740438719301967,0.6689396370426262,-0.20426149439283758,-1.670839396698224,0.32228980264534135,-1.8921521487533095,3.9715970703852923,-1.662947398419801,0.7284473733326919
17.5,-0.39338184129897114,-1.8520198571099202,0.6206332551054698,1.761392945982526,1.3896441291630772,-6.233908573680557,-0.6057769813090061,-1.252302222011179,0.3153824614213354,-0.28200299425827957,-1.544967169137092,0.39428079665121585,-1.734090441415855,4.32479567899578,-1.569780772414993,0.5498417050041149
17.6,-0.17231246320735805,-2.263860564538061,0.6440448459638146,2.2794003052551375,1.6773725061386786,-6.4661865718827265,-0.9209015785773706,-0.9641852055563387,0.3345800165969073,-0.4046491779226722,-1.7831861249633558,0.22926708679901742,-1.8021344861526933,4.640500765288622,-2.2608586419029253,0.7028164055429253
17.7,-0.8238625377631408,-2.244929225262668,0.21472415031785808,1.7537249824289791,1.2072448881180602,-6.758591565954534,-1.13250270770776,-1.1649541683771525,0.3518932501784118,-0.1366533456866712,-1.8216723230715028,0.19162559281138325,-1.556316473881941,4.359958249379229,-2.183952473809733,0.7971805250381072
17.8,-0.4126533361879354,-2.295616604748301,-0.006744732262058406,1.6317799133907598,1.2918464362679671,-6.766598487191478,-0.9559389694871694,-1.24007813132806,0.31778622842901916,-0.2609515488318075,-1.7367051032160559,0.9087305582463663,-1.417108800718816,4.737926362876991,-2.115659858147747,0.7804813161694137
17.9,-0.14897602224938566,-2.5638815611101013,0.5941940929173839,1.9068183541546269,1.3320037731430765,-7.1225604164473735,-1.4734490277793344,-1.252929389290259,0.5465727556864524,-0.1301280379681682,-2.02304040004821,0.9084129749087153,-1.491277001404256,5.200612158957696,-1.9234549413141715,1.2800132530335748
18.0,-0.43858900829042247,-1.6447699159385283,-0.3695172566850746,1.9910427686945367,1.761105650629534,-6.91644617858147,-1.4901818462416903,-1.2689374051915325,0.7491885356580914,0.10858713292443412,-1.798361839239814,0.8275803163163236,-1.5505073542792767,5.220237320687866,-2.101060436881197,1.237894411494091
18.1,-0.2057934253900302,-1.700879235067009,-0.07278510010248684,2.0502282486433927,1.6377912760507662,-6.753498613636415,-1.2982657883059536,-1.3293932245020303,0.8697887470502619,-0.024172609272200773,-1.5461617076250396,0.982280805125141,-1.4530094022232327,5.493081472867668,-1.9115498874681154,1.0872732915291565
18.2,-0.3549996861137199,-1.6224430358178323,-0.5325113270604613,2.017415866671331,1.5986925503276272,-7.138100320363477,-1.7582964229144928,-1.429360824745387,0.7312220597138075,0.08821356454102647,-0.8625078899263956,1.2130795078476595,-1.461066357036095,5.698285193782344,-1.8038592819025037,1.094521733791225
18.3,0.03986949112464666,-2.1162719404263877,-1.072634693206754,1.8685694520745808,1.4856003802294593,-7.403936518580238,-1.7684995158694319,-1.4946116804655452,1.4140110921526885,-0.047216305842888495,-0.9858250673959859,0.9888638927787938,-1.0523193774807158,5.8534203474347075,-1.8534641074095548,1.7114354634665734
18.4,-0.09958093967951731,-1.6501098538089205,-0.37610508668580644,2.0248519914208893,1.439570245896284,-7.439822552931933,-1.9224885646392238,-1.3400744206833535,0.8408150295415258,0.0184593587704609,-1.2923085469804838,1.1291373880636053,-1.3155431668897553,6.221415762731034,-2.056671178115062,1.597115796364319
18.5,-0.04588124902651591,-1.685883693702869,-0.5561361639114839,1.725500059873796,1.305684064004819,-7.013446066899009,-1.4822772600401972,-1.3127588558056367,1.0166597606523324,0.024730820345299165,-1.1876405175360056,0.9947418067934795,-1.2635001868347184,6.765778537663622,-1.852103352393705,1.8039194199862054
18.6,-0.22366308898272136,-2.1914520696784994,-0.20646116756844712,1.76584161143743,1.5727654755498155,-7.258845004289287,-1.8283535746943422,-1.2946069556724953,1.3530321523589857,-0.05397303224387562,-1.2539656048268526,0.9721890051402737,-1.3529580997757562,7.258674553318161,-2.0172392969913093,1.7974702245981868
18.7,-0.25162854552303804,-2.0380762922730145,-0.18966495861671318,1.989770455117493,1.4819805502478238,-7.2378493015917975,-1.780319351996178,-1.3834226750946605,1.2592416678406848,-0.031361864030601705,-1.5990964900107016,1.1275290971358576,-1.3310861186369056,6.836294481518733,-2.1340561274812475,1.5402504287263437
18.8,-0.2314852152388931,-1.731444743762827,-0.8700095173954243,1.5006715313453083,1.6910888518959775,-7.530835221929108,-2.1128226545245243,-1.1540824438368444,1.4331601442994732,-0.24288732241123068,-1.3362178363175778,0.85808402827716,-1.2541597323503133,6.993136330567505,-1.9454747563348769,1.1707050316690055
18.9,-0.4815119328237212,-2.4106666735554985,-1.0770143225029627,1.7044388005445006,1.6936163701629798,-7.580212218166287,-2.3652318396696197,-1.4150009737771372,1.3197869244514244,-0.27618634108975604,-1.4072044847837835,0.8936806502676511,-1.1433239253819134,6.890373863925653,-2.171611182330029,1.4610784595779087
19.0,-0.8852641657805824,-1.681153791141742,-1.3872030165373954,1.8304107485137342,1.7699509422016013,-8.094103421327382,-2.909524785981434,-1.3158352241687847,1.3700260204272108,-0.06140379782909644,-1.1228137651352288,0.9904378237168427,-0.8649048539104562,6.930449372004199,-2.2214786915953706,1.2699715598821872
19.1,-0.3310073929448527,-2.096347970831875,-1.7895768746405043,2.028541280602944,1.784353931747885,-8.24986105781957,-2.8786407242276573,-1.1387572348823438,1.677701198464538,-0.2371045976552688,-1.219218860178779,1.0749847120413327,-0.6968656665672079,6.6167071981624845,-2.1909008672447317,1.166898186380691
19.2,-0.2333033849085182,-2.178934831550904,-1.5109821650545912,2.191878031686614,1.907600811969714,-8.593930730946077,-3.1375992770967613,-1.5321370519622297,1.6362380410652437,-0.1901503995603191,-0.9964900336379174,0.9510714753436256,-0.9529478970189476,6.447096933703092,-2.214053212012005,0.9990027417838858
19.3,-0.2715452825698619,-1.5985340097610146,-1.8429969138180682,1.8086639974996364,1.906154066443365,-8.32394703743326,-3.019594915065241,-1.5712258137473838,1.6029261598025664,-0.2946271695583178,-1.113798371089889,1.0855624992353765,0.0322372811295657,6.750858709142489,-2.367187408919866,0.9330533838648765
19.4,-0.2365032457428784,-2.3538258250912416,-1.6511738634001114,1.8264227898804366,2.0237812849329617,-8.531929662632477,-3.2877223761495884,-1.0893630638037934,1.6669414015492636,-0.09051195070914986,-0.937545409212448,1.1204776945059582,-0.058597238267968255,6.561752403034149,-2.410368163046481,1.1966494724200345
19.5,-0.5117382447233014,-2.4618262139399247,-1.6113340363937136,2.0548704446989188,1.6249915534313,-8.573120845042492,-3.301511150064737,-1.3458161835931977,1.5931102111242823,-0.06975541425608078,-1.0337883286048242,1.4512554077110624,0.023139259953606217,6.647202235953595,-1.9188178954558057,0.8164145263957727
19.6,-0.3213576423043585,-2.121588892573614,-1.4168257779248257,1.9293933009707311,2.2402053960165333,-8.360949093066608,-3.222991341720787,-1.640807553438722,2.0124609242792157,0.36684322777764855,-1.237267407788937,1.2999789999135696,-0.04008008242480576,6.7964049800260895,-2.2859849468480604,0.5474237748127138
19.7,-0.7899055078919539,-2.4980653714956254,-1.8870884051279275,1.989909931297487,2.1913647886120913,-9.383741575881228,-3.92768968266304,-1.4333980409144371,1.7602779802129915,-0.016489475714181356,-1.208985014687244,1.8083082518202036,0.02308704437511233,6.9662871233187555,-2.2592452019109914,1.1745966004265371
19.8,-0.7511390651130379,-2.2730195269154736,-2.517913604297834,1.8237588194836962,1.8105823094193259,-8.927409775855498,-3.6998613664998237,-1.4266798296644518,1.6975012109066192,0.07557213329579993,-1.3962224730723536,1.88930884605099,0.015828493636943275,6.428486883743734,-1.988397094870853,0.8032289097808967
19.9,-1.2418521052260756,-1.6890466174111496,-2.4800387041627605,1.9194414732958478,1.8116190238745769,-8.67304162665754,-3.930523901770087,-0.5950806568425424,1.9580688581470609,-0.10711330931084095,-1.4478089655017814,1.5603255946339871,-0.2169058195275113,6.36787494526867,-2.105147438844445,0.9826474289033014
20.0,-0.8961656378309848,-0.7405869337098849,-0.22868336521849697,1.7332433813861825,1.697866189647471,-9.180298705308878,-4.136813342161496,-1.9011211559447672,1.8972321514548747,0.30321710157658455,-1.5118691759657445,2.123772179254343,-0.4842258194875093,5.952009559853061,-2.2372617925460236,1.2073233903666925
20.1,-1.1729930054812048,-1.4832654952618665,-1.8488277540471456,1.7495693025044905,2.1682442801819466,-9.20251175174386,-3.738207965467611,-1.6261970775483854,1.6876899096076836,-0.15746507427228273,-1.774289837859675,1.9124073839794513,0.11836070354359007,5.638116153567617,-2.5976805486779284,0.7408031934118018
20.2,-0.8509118393312507,-1.6203595245966893,-0.9608682958174124,1.6462371437966947,2.0005001476085553,-1.4133996843871834,-2.307032278661641,-1.295113205502724,1.6332457768865538,-0.5761626160340709,-2.133876779697116,1.853745377654477,-0.1130980771500405,5.678297405031623,-2.665360899633379,1.0131916259171119
20.3,-0.6342848731405191,-2.4184861024104163,-0.5001433002291171,1.5647279888130425,1.4757124306650198,-1.8558825895158972,-2.3129783295513437,-1.2701453191103735,1.1740418108749275,-0.6234534432091361,-1.9412202026863836,1.9590706994330107,0.07484388559151212,5.529066488238042,-2.6118286287130257,1.2780068325408207
20.4,-0.8708215013242397,-2.6226997130782137,-0.6716048245699593,1.7659445869287547,1.360810633620542,-1.4528287643531907,-1.962671306392699,-1.1056943813763245,0.3524955102016345,-0.5424272554597098,-1.796704208411287,2.2408394908175735,-0.38824407275655926,5.7737236898986675,-2.4897411320999048,0.8360810698495387
20.5,-0.7457673210804923,-2.7596639317091736,-1.949562152924631,1.80960817695665,3.214274244988383,-1.768126711871803,-2.10599792459184,-1.1591004508404366,1.1136145852478858,-0.7870087013714371,-2.218984454415477,2.3873151486872746,-0.070278799856212,6.163974725934201,-2.3205257171303053,0.8120311701848899
20.6,-0.7153393202994485,-2.6955437187053146,-0.4352933485854775,1.7848373739886054,4.917119765542127,-1.8302795017347133,-1.9890468326411401,-0.6482030171099007,0.5297541686925675,-0.6201041851791316,-2.0997407310427385,2.3841882252543223,-0.23854849111007503,6.485195348792333,-2.048669865716266,0.9200734567529172
20.7,-0.4805975089073833,-1.9277206493966967,-0.08734414561959403,1.5273611376205802,7.033670019411807,-1.8380403442080095,-1.8465160541605368,0.1774001553178488,1.0560904447071642,-0.6277675718044087,-1.830390891645056,2.6419326322173498,-0.6684593670490679,6.758549583162122,3.353190549941247,1.0532657526620204
20.8,-0.7732128883885139,-0.8712994763854511,-0.024950043509305075,1.8106700307383186,10.037869246527578,-1.1505946658621844,-0.9822459459912878,0.7416284673702029,1.5161414979740218,-0.08620410889197627,-2.066800827312296,2.8232317272204708,-0.235251102611584,6.672746504003987,3.6950683258472283,0.7769903054036917
20.9,-0.9062774940136769,2.1296368703532966,0.2487447698094507,2.5556652841555767,15.077635684021256,-0.13937533185226414,0.17901841066220125,2.1566846054338225,2.1675248908237434,-0.22533241188691555,-1.8194180643877123,3.2957470346686484,-0.47987465417310293,7.104319459017585,4.3785327859816014,1.1987033436674754
21.0,-0.8946581979416903,10.810385537396115,5.180519595111741,3.26066703668731,18.87749855078699,0.9431881003430949,1.4122117467612356,5.339421746378798,3.254710017196471,0.11237161184529754,-1.8452783028351223,3.155579526428739,-0.1515264448228999,8.230389089678738,4.270375823674873,1.209668433632817
21.1,-0.6041741700978767,17.758775829981445,8.631996400498378,4.188461682791884,23.107234013363353,3.211083457285076,3.5188262986303522,9.352415607042177,5.132460142073366,0.5832215232788589,-1.8243867483276541,3.197489397999828,2.973943718497858,8.177420138543381,4.254811313172064,2.209501719157952
21.2,0.060493654026553045,26.069608058936765,13.477497168848068,5.544223293563685,33.46070839997706,6.5957716664297825,6.9088563207382565,13.480023794409824,7.669098173686625,0.5923888057936262,-1.496550699356975,3.774339686014899,3.9011259318132243,8.651385090129263,4.866218408241719,2.6684347590417663
21.3,0.8895415491370691,33.99412586445261,24.233679994843104,7.496763711622368,39.57656501630179,9.889479660470766,10.244806252968946,17.085198071299978,10.733826356355458,1.0790273521338403,-1.5142902482876544,4.2025627496834055,4.308096949658696,8.803643904786696,5.377044549974525,3.9037523298884587
21.4,2.155965568187868,41.56774654806631,32.38418591478461,10.252675113478777,46.87931189381736,13.463268749085701,14.043841313461892,21.26076822783532,14.55284343390942,1.1797845464712107,-0.6951335138819861,4.6337566968136485,4.855327988962184,9.828586864849896,5.629325805271013,5.219998946036659
21.5,3.223413774181627,50.41373102303151,38.51683757329863,12.219632810528694,48.15774083996848,17.632265331328345,17.884586759462145,25.721802054129647,20.178212242165337,1.6790184833308799,0.8112843378511703,5.373306677967442,5.313329465581488,10.35585152621653,6.18081013325942,6.512930691964791
21.6,4.702131746673919,58.05758687934494,42.093555388612415,15.128584877618717,52.963014683059775,22.52650522181854,22.817342445986668,31.0147959839118,25.730498420045713,1.7599947330803416,2.04806485486243,6.052318501387898,5.8524342681184605,11.555547189665997,6.670724171652144,8.92472028908572
21.7,5.843058683258822,64.24309106685303,50.05801794340814,18.165474342171624,59.68544923515746,27.17387395238805,27.439724342923252,36.595488909586464,31.620114645773626,2.70201038640264,3.616290533627298,6.599485528953433,6.970877028149983,11.985905431357057,8.290527144577737,11.586157920792603
21.8,7.238530617571536,71.60532121098285,55.60383339035122,21.156848289249986,66.21978388751057,32.12926368326076,32.2128572859505,42.0352354935971,36.49388827849232,3.1638136865786697,5.889683849922267,7.084763154762891,7.437395365069735,13.895081105985668,9.22273364761466,14.133803238252195
21.9,9.253170312061382,78.01837931285769,57.34190224852697,23.808958355990647,73.05847481094943,35.90788042130562,36.576435113664566,47.808472108227726,41.40395194259814,3.432679492612059,8.713193016921537,7.891985208879091,8.440502758428591,14.34872024609635,10.548320221083927,17.322001047083425
22.0,11.175468539414709,82.83748179214751,63.67800425825015,27.075917330948506,79.59248336000597,39.51190179583783,39.84409630864593,52.600173240152046,46.712759604517586,4.484662374936671,12.31178239844279,8.965850001838895,9.458506154772909,15.92753060810066,12.509844254226312,20.95111441326646
22.1,14.20579799664693,87.23990698506073,69.8064688105931,30.22178579636651,85.34022766790886,42.55906424770085,42.9537460958713,57.47228156434476,51.49290478913392,4.794189673717803,16.374333312009316,9.887419079784287,11.135461628008104,17.052418295282806,14.916108360284897,25.7424215416232
22.2,17.172761769617885,91.08676562772857,73.93448659969759,33.72156460986895,90.5628074593075,45.03177686794309,45.592712666200114,62.30682102527362,55.43212547636111,5.749952680365741,20.99510470537205,11.41575354518151,11.666997560249204,18.749815207591006,17.006473362487135,30.508584075241238
22.3,20.105281501085727,93.58074770535258,80.1877376485366,36.895508571667996,101.22379664091937,47.32782359054055,48.041362792263875,66.52124351785538,59.42075644791958,6.559670412296964,25.99319605982738,12.007927746077382,13.498318412828596,19.923340254480106,18.748367660080746,34.991823546626414
22.4,23.15725584649158,95.47186847079801,86.05369110219098,40.47771642731468,104.7323422845639,48.69390992894104,49.73144645914282,71.46607234916094,63.16861679028853,7.427448632957803,31.7335917941203,13.151922130759319,14.600533218481445,21.533179266249306,20.93216272676698,39.55632809054529
22.5,25.999079861680496,96.26608306647698,90.91683875830839,43.05776057633299,107.84751128366652,50.04026080910645,51.113177847515324,77.10634334850452,66.41285479764645,8.604231798907358,37.78724193952863,14.265847570789063,15.666812318092969,22.851329503444326,23.630850435462314,43.84210322728805
22.6,28.615973298672245,98.32559505848143,92.34578466111869,46.19667428007194,110.1795673388734,51.67807435292339,52.63701027463531,82.99175171665611,69.2474617288946,9.82164795952843,42.7133091092585,15.933958971839076,16.674510962066005,24.5969959360556,27.008081698863574,48.13236344861529
22.7,32.437462252402256,98.80833605895702,97.35601654057479,48.733201088023044,111.50770231178798,47.10435883900611,49.19256087196818,87.2630919471024,72.42016638237924,10.95955137923865,47.89095267609359,16.788966748606033,18.095170074168408,26.08023830979532,29.78622950655172,52.65932265507281
22.8,35.174373252110136,98.76283172656694,98.23735965670438,51.8048979009536,111.73993092233616,53.26041543297739,54.59747887577367,91.73976612559028,74.84727773807305,11.465572511356655,51.79333523114131,17.92763305498528,19.517117805313127,27.74966024006108,32.751375444005234,56.76347927265422
22.9,37.85872493202676,99.32569229743714,92.306957347996,55.66334235076244,111.91007271407419,48.47433706476245,50.79538883714952,96.0317488974483,76.64183933701989,12.353449783297675,56.52540273621066,19.071967632137323,21.218335129229345,30.263805080012897,36.03464496937637,60.33365467907809
23.0,40.981882034590136,99.25357838097982,95.78392218163329,58.20867841227187,113.08973175032315,49.41681442955663,52.00746210388134,100.41088263462461,76.77484649008107,13.242367965724398,60.31513245018653,19.652822540748964,22.616360291640763,31.84511829430239,38.905218244999325,63.42894434011406
23.1,44.18688803587486,96.88295411214557,101.6113796502886,61.478279526229656,112.43927097391169,49.22974664810194,52.23897037991577,102.9615673207783,77.80580930776615,14.162407306730685,64.48504879265931,20.19174393737493,23.36307809735797,33.796380811411446,41.812133094878355,66.19285464083657
23.2,47.128989591041275,97.55977931180176,103.77547238675274,64.23705465215127,111.3737936102626,49.3229563692704,52.58131526336027,106.69150043690516,79.3138468248994,15.036291640500147,67.44240536706542,21.21546651095566,24.677582827702828,35.6937142709667,44.28645667826579,68.66616036271031
23.3,49.97257770740597,97.7174943881995,105.57333840806263,67.47910285427508,110.85479460250964,49.614054941412256,52.77024280578924,109.14689588139157,80.33221972294875,16.183847195944423,70.16168231079443,22.03038025407038,25.914809648801732,36.25525835615192,46.596658669833026,70.28662626504766
