 ,Area1,Mean1,StdDev1,Min1,Max1,Area2,Mean2,StdDev2,Min2,Max2
1,32.955,8475.423,2397.357,4590,13056,32.955,2698.372,101.577,2496,2915
2,32.955,8448.897,2419.536,4649,13077,32.955,2659.718,97.658,2441,2889
3,32.955,8445.743,2438.271,4538,13226,32.955,2666.692,100.924,2494,2936
4,32.955,8449.475,2449.075,4565,13449,32.955,2653.667,99.859,2415,2958
5,32.955,8416.077,2398.499,4695,13041,32.955,2664.705,100.778,2493,2984
6,32.955,8457.346,2443.764,4628,13153,32.955,2662.410,102.303,2470,2973
7,32.955,8433.013,2420.940,4644,13235,32.955,2666.449,103.104,2474,2931
8,32.955,8442.846,2418.405,4642,13242,32.955,2658.051,104.138,2460,2946
9,32.955,8449.180,2409.314,4614,13104,32.955,2660.923,97.883,2476,2912
10,32.955,8431.243,2429.983,4647,13079,32.955,2673.705,96.141,2444,2924
11,32.955,8434.141,2420.388,4568,13466,32.955,2672.987,100.462,2460,2916
12,32.955,8437.615,2415.943,4557,13276,32.955,2674.615,107.480,2435,2981
13,32.955,8430.346,2406.618,4550,13379,32.955,2661.961,108.586,2445,3005
14,32.955,8363.552,2363.767,4461,12883,32.955,2628.359,95.857,2412,2850
15,32.955,8353.295,2312.440,4563,13234,32.955,2631.179,98.660,2453,2880
16,32.955,8314.603,2301.587,4298,12847,32.955,2628.295,89.861,2442,2887
17,32.955,8190.615,2475.633,4082,12929,32.955,2647.051,104.822,2475,2927
18,32.955,8332.962,2309.592,4373,13023,32.955,2627.487,103.078,2452,2922
19,32.955,8328.962,2295.369,4306,12875,32.955,2629.103,100.494,2435,2892
20,32.955,8342.410,2316.986,4487,13062,32.955,2637.731,96.218,2422,2979
21,32.955,8359.628,2317.079,4579,13049,32.955,2643.795,103.778,2450,2940
22,32.955,8321.808,2307.953,4628,13064,32.955,2630.500,96.568,2430,2923
23,32.955,8350.936,2306.346,4628,12987,32.955,2634.808,101.948,2466,3024
24,32.955,8306.538,2378.495,4058,13131,32.955,2609.487,98.610,2393,2813
25,32.955,8298.462,2400.100,3951,12645,32.955,2608.987,97.124,2421,2846
26,32.955,8286.718,2390.561,3990,13264,32.955,2605.782,92.589,2406,2829
27,32.955,8307.295,2379.857,3889,12919,32.955,2621.679,94.185,2464,2931
28,32.955,8316.859,2358.586,4015,12938,32.955,2616.423,88.617,2422,2826
29,32.955,8303.897,2369.626,3923,12760,32.955,2613.615,85.567,2404,2812
30,32.955,8306.270,2369.780,4043,12983,32.955,2607.692,90.600,2406,2786
31,32.955,8305.167,2358.934,4069,12875,32.955,2611.256,87.893,2435,2873
32,32.955,8299.385,2371.081,4024,12855,32.955,2608.808,96.569,2429,2862
33,32.955,8308.525,2395.184,4112,12940,32.955,2620.039,94.478,2422,2864
34,32.955,8322.154,2395.458,4099,12876,32.955,2615.372,94.202,2456,2850
35,32.955,8309.038,2378.908,3981,13004,32.955,2621.205,90.197,2457,2831
36,32.955,8292.064,2386.112,4135,12943,32.955,2626.103,99.430,2425,2843
37,32.955,8284.372,2342.274,4093,12617,32.955,2609.474,94.561,2456,2875
38,32.955,8302.243,2356.358,4135,12849,32.955,2630.218,102.021,2382,2909
39,32.955,8306.833,2370.602,4033,12886,32.955,2606.577,100.036,2431,2868
40,32.955,8270.359,2387.931,4093,12901,32.955,2605.936,96.652,2431,2874
41,32.955,8292.615,2389.799,3887,13053,32.955,2606.603,98.954,2365,2866
42,32.955,8258.025,2335.886,4055,12868,32.955,2609.436,95.414,2403,2870
43,32.955,8281.064,2334.916,4050,12909,32.955,2611.461,92.723,2426,2871
44,32.955,8296.333,2331.102,4116,12750,32.955,2613.192,97.873,2441,2866
45,32.955,8285.295,2352.541,4077,12968,32.955,2600.077,91.011,2410,2837
46,32.955,8278.167,2342.403,4056,12849,32.955,2605.449,94.609,2421,2837
47,32.955,8267.128,2344.976,4151,12868,32.955,2598.423,92.508,2367,2848
48,32.955,8206.615,2335.343,3999,12656,32.955,2598.705,94.085,2400,2889
49,32.955,8239.372,2330.648,4168,12872,32.955,2600.397,89.121,2413,2815
50,32.955,8267.538,2342.181,4158,12798,32.955,2609.910,91.627,2397,2813
51,32.955,8279.103,2348.086,4115,12715,32.955,2603.641,103.719,2376,2835
52,32.955,8265.564,2359.504,3950,12962,32.955,2602.923,94.737,2387,2812
53,32.955,8256.615,2339.844,4015,12917,32.955,2605.641,95.058,2412,2825
54,32.955,8280.230,2309.057,4133,12617,32.955,2611.718,97.379,2434,2876
55,32.955,8287.025,2342.821,4260,12662,32.955,2605.615,97.506,2411,2878
56,32.955,8251.936,2352.412,3990,12951,32.955,2606.782,99.846,2376,2896
57,32.955,8257.462,2334.658,4044,12931,32.955,2608.590,95.443,2410,2866
58,32.955,8254.910,2338.953,4097,12843,32.955,2606.244,96.555,2400,2819
59,32.955,8273.846,2330.263,4038,12810,32.955,2599.128,101.134,2400,2818
60,32.955,8246.590,2314.595,4026,12802,32.955,2601.474,88.389,2427,2874
61,32.955,8265.795,2329.088,4029,12660,32.955,2594.321,103.472,2371,2837
62,32.955,8289.538,2321.145,4157,12521,32.955,2603.269,103.841,2380,2912
63,32.955,8280.897,2358.290,3957,12783,32.955,2608.936,100.226,2414,2827
64,32.955,8269.346,2332.603,4073,12966,32.955,2599.539,94.000,2408,2852
65,32.955,8273.410,2328.296,4064,12993,32.955,2598.705,90.641,2379,2841
66,32.955,8262.743,2359.635,4029,12993,32.955,2598.205,98.265,2413,2852
67,32.955,8289.077,2350.896,4021,12708,32.955,2605.615,89.904,2425,2811
68,32.955,8267.538,2342.593,4066,12722,32.955,2593.359,100.318,2410,2854
69,32.955,8244.513,2339.975,3972,13038,32.955,2592.551,91.494,2403,2799
70,32.955,8250.692,2309.587,3950,12536,32.955,2595.564,97.774,2370,2850
71,32.955,8168.923,2272.708,3989,12646,32.955,2595.667,96.317,2393,2832
72,32.955,8087.282,2209.137,4041,12355,32.955,2595.756,89.794,2407,2805
73,32.955,8020.000,2150.823,4121,11810,32.955,2591.333,91.034,2441,2796
74,32.955,8031.769,2175.426,4047,11843,32.955,2602.192,89.322,2398,2795
75,32.955,7978.064,2086.931,4232,11603,32.955,2602.872,98.484,2397,2805
76,32.955,7936.090,2066.480,4195,11763,32.955,2607.526,92.809,2391,2841
77,32.955,7894.564,1919.796,4646,11452,32.955,2631.077,108.116,2418,2951
78,32.955,7706.923,1837.654,4686,11512,32.955,2629.449,86.492,2423,2826
79,32.955,7554.885,1720.490,4631,11225,32.955,2633.359,83.492,2471,2829
80,32.955,7524.167,1688.845,4625,11136,32.955,2633.744,100.252,2391,2837
81,32.955,7692.077,1798.406,4631,11282,32.955,2635.167,101.231,2433,2901
82,32.955,7947.577,1993.003,4773,11778,32.955,2621.577,102.563,2414,2897
83,32.955,8227.308,2321.192,3998,12668,32.955,2601.910,87.343,2414,2814
84,32.955,8509.525,2559.806,3706,13641,32.955,2585.397,92.800,2376,2814
85,32.955,8616.987,2675.295,3739,14073,32.955,2586.115,90.731,2399,2823
86,32.955,8700.167,2843.150,3614,14524,32.955,2585.923,105.071,2398,2911
87,32.955,8808.115,2965.448,3658,14859,32.955,2578.564,86.884,2378,2861
88,32.955,8869.885,3056.280,3423,14963,32.955,2575.667,89.905,2405,2857
89,32.955,8906.667,3092.315,3535,15131,32.955,2574.936,89.109,2338,2844
90,32.955,8928.436,3150.779,3655,15481,32.955,2568.744,93.656,2384,2914
91,32.955,8903.025,3152.724,3608,15419,32.955,2570.308,92.528,2380,2878
92,32.955,8909.270,3145.709,3633,15504,32.955,2564.051,93.246,2370,2766
93,32.955,8905.205,3108.235,3416,15136,32.955,2570.026,96.308,2390,2879
94,32.955,8921.705,3153.088,3575,15298,32.955,2571.936,94.800,2321,2923
95,32.955,8893.103,3158.676,3517,15288,32.955,2559.461,86.711,2389,2806
96,32.955,8906.897,3140.538,3661,15161,32.955,2563.244,87.929,2394,2807
97,32.955,8887.423,3109.023,3661,15334,32.955,2551.256,81.431,2348,2772
98,32.955,8677.910,3427.055,3091,15145,32.955,2581.551,102.875,2387,2943
99,32.955,8899.936,3117.351,3642,15217,32.955,2559.205,84.957,2391,2780
100,32.955,8894.372,3143.234,3656,15277,32.955,2550.128,85.622,2403,2778
101,32.955,8893.218,3146.845,3635,14830,32.955,2556.192,88.139,2380,2816
102,32.955,8915.718,3151.981,3684,15146,32.955,2559.526,95.004,2348,2934
103,32.955,8898.013,3127.191,3599,14941,32.955,2554.577,90.526,2378,2842
104,32.955,8895.385,3116.851,3589,15324,32.955,2553.397,90.154,2403,2758
105,32.955,8902.654,3143.370,3702,14809,32.955,2558.115,91.159,2327,2824
106,32.955,8901.397,3131.821,3812,14974,32.955,2553.397,86.580,2388,2798
107,32.955,8894.103,3147.724,3651,15054,32.955,2558.821,87.237,2388,2837
108,32.955,8922.757,3128.205,3728,15133,32.955,2558.577,83.761,2361,2822
109,32.955,8883.564,3128.023,3602,14974,32.955,2559.526,90.944,2402,2938
110,32.955,8863.846,3136.639,3611,15005,32.955,2555.333,86.291,2376,2807
111,32.955,8881.525,3143.637,3563,15102,32.955,2545.359,86.573,2283,2773
112,32.955,8882.705,3136.392,3568,14894,32.955,2558.679,84.711,2376,2765
