 ,Area1,Mean1,StdDev1,Min1,Max1,Area2,Mean2,StdDev2,Min2,Max2
1,27.885,8297.728,2289.817,3984,12217,27.885,2378.606,115.125,2198,2656
2,27.885,7890.227,2171.025,4037,11749,27.885,2361.939,113.265,2171,2574
3,27.885,7912.894,2330.179,3692,11829,27.885,2402.470,119.349,2161,2608
4,27.885,7887.712,2100.180,4219,11799,27.885,2382.894,115.912,2193,2606
5,27.885,7845.303,2227.261,3853,11960,27.885,2407.530,120.321,2188,2666
6,27.885,7817.515,2193.684,3916,12045,27.885,2375.045,118.616,2176,2678
7,27.885,7687.667,2234.745,3752,12148,27.885,2360.576,119.189,2172,2608
8,27.885,7618.091,2180.611,3541,11781,27.885,2394.242,111.017,2176,2587
9,27.885,7608.485,2101.681,3959,11607,27.885,2380.742,126.532,2206,2601
10,27.885,7409.758,2265.764,3227,11422,27.885,2393.197,115.767,2199,2653
11,27.885,7518.288,2065.716,4000,11642,27.885,2388.439,113.424,2194,2615
12,27.885,7433.439,2134.023,3580,11395,27.885,2401.106,117.536,2188,2586
13,27.885,7489.121,2086.595,3828,11658,27.885,2398.333,104.208,2223,2583
14,27.885,7308.742,2191.512,3296,11468,27.885,2417.803,112.548,2191,2622
15,27.885,7334.879,2210.801,3387,11883,27.885,2391.333,118.705,2151,2600
16,27.885,7389.091,2171.192,3639,11893,27.885,2392.636,115.653,2204,2620
17,27.885,7441.864,2108.897,3925,11859,27.885,2391.833,115.266,2164,2588
18,27.885,7463.833,2104.461,3781,11782,27.885,2383.955,118.817,2141,2615
19,27.885,7511.167,2125.124,3748,11782,27.885,2371.333,109.830,2153,2590
20,27.885,7319.455,2285.740,3152,11476,27.885,2410.227,112.860,2129,2623
21,27.885,7393.227,2253.110,3531,11374,27.885,2408.485,113.144,2133,2607
22,27.885,7441.758,2217.489,3556,11677,27.885,2403.561,107.648,2202,2577
23,27.885,7395.273,2271.994,3432,11837,27.885,2393.439,114.257,2183,2592
24,27.885,7480.864,2179.563,3623,12021,27.885,2386.667,110.582,2159,2551
25,27.885,7532.303,2151.331,3782,11595,27.885,2394.515,124.670,2170,2666
26,27.885,7493.424,2242.242,3632,11519,27.885,2379.333,109.493,2177,2615
27,27.885,7514.697,2181.694,3715,11956,27.885,2377.545,108.450,2169,2572
28,27.885,7565.879,2178.003,3806,11900,27.885,2374.682,116.125,2121,2596
29,27.885,7621.212,2170.628,3966,12021,27.885,2376.561,107.675,2160,2570
30,27.885,7673.030,2185.717,4002,11914,27.885,2380.818,113.688,2156,2587
31,27.885,7569.000,2294.336,3551,11937,27.885,2182.909,637.967,0,2563
32,27.885,7658.364,2260.755,3593,12174,27.885,2195.061,640.622,0,2574
33,27.885,7598.545,2380.510,3488,12031,27.885,2222.136,650.454,0,2589
34,27.885,7531.879,2473.660,3201,11943,27.885,1961.727,937.424,0,2650
35,27.885,7583.379,2404.928,3337,12018,27.885,1962.470,937.419,0,2598
36,27.885,7623.091,2408.683,3381,12077,27.885,1964.318,937.541,0,2559
37,27.885,7695.379,2404.784,3379,12230,27.885,1959.621,935.952,0,2561
38,27.885,7722.333,2377.582,3557,12206,27.885,1960.106,936.768,0,2579
39,27.885,7735.470,2360.184,3769,11959,27.885,1962.091,937.198,0,2559
40,27.885,7782.758,2391.603,3653,12268,27.885,1665.621,1110.410,0,2566
41,27.885,7731.667,2452.432,3543,12099,27.885,1335.061,1193.659,0,2559
