 ,Area1,Mean1,StdDev1,Min1,Max1,Area2,Mean2,StdDev2,Min2,Max2
1,28.308,7475.388,1715.509,3832,10804,28.308,2991.328,118.925,2728,3305
2,28.308,7453.120,1711.324,3810,10828,28.308,3025.030,115.628,2787,3308
3,28.308,7388.045,1703.574,3910,10711,28.308,3003.164,116.454,2775,3280
4,28.308,7376.836,1685.329,3917,10696,28.308,3008.657,113.592,2834,3329
5,28.308,7346.328,1693.828,3978,10664,28.308,2981.537,119.858,2726,3268
6,28.308,7337.448,1724.284,3965,10869,28.308,2965.672,115.822,2748,3370
7,28.308,7349.880,1684.873,4017,10545,28.308,2958.955,113.473,2760,3314
8,28.308,7344.478,1676.829,4107,10619,28.308,2953.000,113.337,2734,3208
9,28.308,7390.597,1672.257,3981,10695,28.308,2955.552,109.332,2754,3268
10,28.308,7378.746,1674.800,4124,10882,28.308,2950.508,110.543,2741,3226
11,28.308,7373.358,1660.309,3958,10642,28.308,2944.015,99.116,2713,3176
12,28.308,7376.582,1667.887,4054,10736,28.308,2954.358,96.403,2775,3187
13,28.308,7369.298,1658.607,4018,10704,28.308,2955.866,101.286,2795,3239
14,28.308,7397.806,1641.029,4068,10895,28.308,2968.463,117.950,2676,3260
15,28.308,7410.254,1636.285,4013,10711,28.308,2965.940,103.521,2795,3256
16,28.308,7394.925,1581.026,4029,10628,28.308,2917.612,105.086,2690,3208
17,28.308,7406.448,1566.867,3870,10680,28.308,2910.433,112.198,2745,3253
18,28.308,7423.433,1599.315,3705,10733,28.308,2911.492,109.353,2747,3249
19,28.308,7445.358,1603.741,4049,10858,28.308,2916.836,114.331,2606,3223
20,28.308,7421.552,1570.027,3915,10571,28.308,2913.299,109.697,2726,3203
21,28.308,7422.866,1580.807,3935,10887,28.308,2920.940,108.379,2734,3185
22,28.308,7404.358,1586.049,3948,10699,28.308,2908.134,105.026,2718,3204
23,28.308,7414.672,1571.796,3970,10654,28.308,2905.582,108.218,2723,3152
24,28.308,7419.493,1565.719,3870,10663,28.308,2902.299,105.853,2736,3222
25,28.308,7446.179,1551.344,3956,10621,28.308,2920.045,112.569,2673,3177
26,28.308,7440.164,1553.570,4009,10596,28.308,2912.194,111.389,2676,3147
27,28.308,7439.776,1568.211,3915,10652,28.308,2911.657,94.853,2695,3160
28,28.308,7445.672,1575.540,3899,10538,28.308,2921.522,107.869,2699,3185
29,28.308,7473.911,1561.419,3987,10805,28.308,2926.090,99.723,2726,3175
30,28.308,7447.448,1564.827,3886,10640,28.308,2903.418,94.422,2706,3173
31,28.308,7431.269,1545.839,3931,10629,28.308,2922.508,107.297,2736,3178
32,28.308,7417.045,1545.615,4003,10608,28.308,2911.776,110.777,2710,3224
33,28.308,7431.866,1511.351,4039,10499,28.308,2920.224,106.448,2697,3181
34,28.308,7421.716,1558.511,3939,10538,28.308,2925.358,111.903,2662,3156
35,28.308,7420.537,1563.683,3967,10671,28.308,2913.836,99.478,2726,3201
36,28.308,7408.224,1526.675,4018,10464,28.308,2915.194,111.671,2711,3246
37,28.308,7422.866,1582.546,3900,10552,28.308,2907.552,99.362,2715,3122
38,28.308,7412.746,1552.055,4040,10526,28.308,2917.179,101.779,2725,3210
39,28.308,7408.657,1575.967,3932,10689,28.308,2909.508,106.845,2716,3186
40,28.308,7410.687,1559.386,4057,10607,28.308,2914.030,103.312,2724,3195
41,28.308,7419.716,1579.222,4023,10698,28.308,2913.567,105.633,2716,3238
42,28.308,7410.030,1573.095,3998,10541,28.308,2916.851,103.510,2747,3167
43,28.308,7385.672,1569.754,3941,10719,28.308,2909.821,104.257,2715,3206
44,28.308,7394.194,1544.074,4181,10761,28.308,2918.299,113.328,2727,3209
45,28.308,7395.328,1540.481,4100,10667,28.308,2905.687,104.018,2714,3259
46,28.308,7392.358,1553.593,3948,10567,28.308,2925.209,105.610,2680,3197
47,28.308,7363.134,1558.432,3986,10633,28.308,2906.657,106.533,2688,3188
48,28.308,7358.836,1549.423,4073,10471,28.308,2911.403,109.250,2723,3199
49,28.308,7370.328,1579.153,4126,10629,28.308,2903.776,95.999,2695,3133
50,28.308,7363.791,1553.542,4048,10535,28.308,2904.627,115.685,2721,3174
51,28.308,7346.582,1572.873,3868,10359,28.308,2908.627,108.668,2706,3202
52,28.308,7357.493,1570.191,3868,10416,28.308,2906.866,104.695,2705,3153
53,28.308,7360.120,1572.071,3970,10496,28.308,2903.060,107.235,2686,3193
54,28.308,7346.925,1571.928,3978,10541,28.308,2897.373,97.768,2727,3118
55,28.308,7371.000,1546.561,4001,10433,28.308,2900.687,102.586,2647,3145
56,28.308,7336.448,1529.063,3978,10404,28.308,2909.492,101.326,2712,3168
57,28.308,7319.194,1540.137,3948,10578,28.308,2902.463,100.923,2677,3193
58,28.308,7342.866,1559.399,3915,10446,28.308,2900.955,102.107,2717,3153
59,28.308,7335.224,1581.751,3701,10458,28.308,2911.134,99.233,2757,3180
60,28.308,7302.672,1572.623,3911,10437,28.308,2894.328,105.076,2691,3168
61,28.308,7331.537,1558.030,3833,10435,28.308,2899.164,116.981,2694,3150
62,28.308,7305.433,1567.797,3816,10575,28.308,2914.134,95.733,2705,3143
63,28.308,7322.284,1567.138,3937,10633,28.308,2904.687,109.500,2676,3143
64,28.308,7310.716,1555.715,4091,10581,28.308,2903.299,102.291,2704,3210
65,28.308,7305.104,1555.506,3839,10515,28.308,2906.940,114.822,2660,3189
66,28.308,7327.880,1580.456,3868,10676,28.308,2910.672,99.887,2733,3159
67,28.308,7304.642,1570.502,3962,10675,28.308,2910.388,96.993,2710,3098
68,28.308,7315.567,1564.032,3952,10370,28.308,2911.418,99.493,2703,3160
69,28.308,7286.448,1559.014,3903,10490,28.308,2910.358,100.492,2722,3148
70,28.308,7300.791,1578.615,3901,10456,28.308,2909.373,101.344,2734,3212
71,28.308,7314.134,1583.477,4044,10444,28.308,2900.612,98.680,2732,3171
72,28.308,7307.627,1577.698,3875,10395,28.308,2896.492,111.797,2674,3176
73,28.308,7293.239,1543.277,3915,10472,28.308,2902.910,93.391,2687,3132
74,28.308,7317.478,1573.328,3912,10509,28.308,2905.269,96.024,2752,3141
75,28.308,7296.955,1563.894,3940,10448,28.308,2903.910,100.057,2726,3134
76,28.308,7283.000,1557.411,3895,10478,28.308,2904.119,104.893,2682,3116
77,28.308,7299.075,1566.122,3927,10454,28.308,2916.134,96.848,2681,3099
78,28.308,7274.896,1576.341,3956,10448,28.308,2904.806,105.738,2679,3113
79,28.308,7274.418,1562.935,3884,10335,28.308,2910.090,108.352,2745,3175
80,28.308,7300.373,1584.064,3990,10291,28.308,2920.090,99.912,2706,3193
81,28.308,7304.716,1596.583,4027,10543,28.308,2909.612,103.621,2661,3219
82,28.308,7276.925,1562.607,3955,10560,28.308,2901.657,109.942,2704,3185
83,28.308,7285.209,1558.830,3975,10428,28.308,2911.701,95.617,2767,3124
84,28.308,7277.702,1576.898,3823,10342,28.308,2910.940,108.188,2713,3165
85,28.308,7257.194,1565.206,3851,10399,28.308,2913.701,94.796,2720,3182
86,28.308,7258.612,1578.687,3930,10568,28.308,2921.269,91.301,2742,3145
87,28.308,7271.418,1572.547,3941,10291,28.308,2924.836,108.617,2700,3203
88,28.308,7255.702,1568.725,3883,10327,28.308,2912.716,94.091,2733,3200
89,28.308,7250.254,1555.011,3820,10317,28.308,2906.746,112.276,2698,3307
