 ,Area1,Mean1,StdDev1,Min1,Max1,Area2,Mean2,StdDev2,Min2,Max2
1,29.153,12702.145,4408.938,5265,22184,29.153,2769.623,199.903,2346,3154
2,29.153,12644.145,4347.760,4825,22298,29.153,2755.623,189.682,2388,3136
3,29.153,12155.305,4465.215,4637,21986,29.153,2778.275,197.483,2376,3164
4,29.153,12150.695,4414.841,4779,21621,29.153,2768.652,201.403,2378,3196
5,29.153,12087.739,4408.988,4614,21766,29.153,2739.536,183.768,2389,3105
6,29.153,12389.449,3952.937,6762,21465,29.153,2668.232,182.483,2292,3035
7,29.153,12408.580,3858.963,6444,21088,29.153,2661.898,179.676,2321,3009
8,29.153,12446.449,3872.212,6573,20837,29.153,2656.029,184.496,2314,3081
9,29.153,12088.318,3994.497,5675,20375,29.153,2688.594,189.891,2244,3074
10,29.153,12146.362,3928.762,5689,20339,29.153,2673.739,185.298,2234,3095
11,29.153,12251.841,4003.969,5598,20750,29.153,2678.522,176.380,2324,3118
12,29.153,11832.507,4117.740,4932,20639,29.153,2709.174,194.606,2268,3127
13,29.153,11888.985,4128.794,4673,20793,29.153,2709.116,177.013,2344,3059
14,29.153,11465.797,4346.515,4299,21086,29.153,2744.696,185.486,2264,3148
15,29.153,12295.754,3713.273,6679,20778,29.153,2621.478,180.335,2278,3007
16,29.153,12219.435,3785.460,6677,20871,29.153,2599.551,181.096,2241,2941
17,29.153,12228.435,3736.445,6674,20821,29.153,2610.102,176.214,2288,3006
18,29.153,12239.928,3757.052,6889,20683,29.153,2600.623,172.214,2293,2945
19,29.153,12247.667,3755.836,6577,20783,29.153,2596.014,168.014,2269,2917
20,29.153,12231.392,3739.989,6570,20906,29.153,2611.957,177.419,2259,2956
21,29.153,11919.507,3980.969,5844,20400,29.153,2630.102,173.046,2292,3041
22,29.153,11997.131,3892.594,5679,19994,29.153,2631.652,176.402,2263,3020
23,29.153,12075.305,3923.843,5660,20531,29.153,2643.319,178.104,2276,2991
24,29.153,12118.044,3895.228,5382,20416,29.153,2623.203,174.527,2276,3031
25,29.153,11810.435,4128.082,4930,21019,29.153,2647.333,183.877,2230,3013
26,29.153,11778.087,4055.916,4785,20670,29.153,2655.812,162.947,2275,2947
27,29.153,11831.956,4085.854,4578,20571,29.153,2664.449,192.707,2282,3112
28,29.153,11836.869,4064.492,4801,20395,29.153,2655.188,183.518,2276,3058
29,29.153,11833.521,4044.114,4759,20645,29.153,2653.406,178.833,2288,3075
30,29.153,11787.305,4030.294,4808,20448,29.153,2661.000,171.329,2315,2997
31,29.153,11783.159,4030.925,5018,20268,29.153,2656.898,177.842,2250,2954
32,29.153,11745.015,4026.407,4674,20360,29.153,2653.783,177.335,2277,2997
33,29.153,11680.479,3980.454,4791,20279,29.153,2647.536,182.233,2279,2996
34,29.153,11692.290,3993.634,4958,20062,29.153,2648.913,171.482,2277,3009
35,29.153,12040.159,3732.818,5372,19742,29.153,2619.986,179.721,2284,2980
36,29.153,12061.507,3719.488,5322,19658,29.153,2612.145,175.455,2239,3010
37,29.153,12024.348,3719.084,5564,19877,29.153,2614.623,165.668,2268,2981
38,29.153,12023.551,3678.303,5575,20003,29.153,2619.188,175.889,2299,2965
39,29.153,12025.493,3735.248,5572,20232,29.153,2626.522,182.998,2263,3023
40,29.153,12000.420,3694.966,5596,19923,29.153,2610.406,171.597,2263,2926
41,29.153,12046.695,3701.233,5613,19885,29.153,2615.087,169.823,2279,2974
42,29.153,12004.362,3660.338,5526,19715,29.153,2617.000,169.784,2271,2931
43,29.153,12045.551,3680.223,5535,19896,29.153,2615.565,170.566,2263,2974
44,29.153,12014.493,3663.242,5582,19524,29.153,2618.362,175.830,2298,3053
45,29.153,12030.174,3690.469,5546,20017,29.153,2607.580,163.492,2255,2924
46,29.153,12019.855,3638.039,5564,19425,29.153,2614.159,166.951,2270,3030
47,29.153,12011.044,3670.097,5683,19833,29.153,2607.333,173.059,2305,2976
48,29.153,11976.029,3620.881,5622,19920,29.153,2617.536,184.143,2249,3021
49,29.153,12005.913,3613.021,5630,19810,29.153,2609.261,180.957,2234,3007
50,29.153,12042.682,3669.810,5717,19860,29.153,2613.073,176.325,2226,3014
51,29.153,12007.102,3628.342,5694,19808,29.153,2604.493,167.293,2292,2998
52,29.153,11935.710,3621.594,5924,19623,29.153,2597.913,179.359,2238,3061
53,29.153,11956.377,3648.873,5925,19917,29.153,2609.522,169.832,2260,2914
54,29.153,11956.261,3606.574,6040,19786,29.153,2616.058,171.973,2244,2943
55,29.153,11935.231,3643.567,5881,19589,29.153,2611.667,180.558,2236,3006
56,29.153,11918.231,3584.370,5825,19648,29.153,2608.377,183.140,2250,3014
57,29.153,11902.812,3585.030,5840,19361,29.153,2600.681,176.693,2224,3019
58,29.153,11915.015,3611.146,5801,19519,29.153,2617.188,178.367,2271,2993
59,29.153,11826.072,3558.862,6037,19074,29.153,2615.246,167.092,2286,2960
60,29.153,11828.580,3538.658,5792,19468,29.153,2599.290,171.808,2253,2933
61,29.153,11819.985,3530.830,5993,19162,29.153,2616.884,180.364,2276,2964
62,29.153,11809.971,3538.946,5899,19353,29.153,2596.232,170.684,2212,2975
63,29.153,11849.754,3526.735,5898,19283,29.153,2600.087,175.893,2243,2946
64,29.153,11860.536,3507.548,5853,19016,29.153,2607.754,184.465,2246,3012
65,29.153,11818.305,3480.359,5724,19003,29.153,2606.855,185.309,2247,3019
66,29.153,11821.565,3491.096,5846,18871,29.153,2612.898,175.778,2260,3000
67,29.153,11839.971,3474.265,5658,18967,29.153,2608.710,173.620,2268,3005
68,29.153,11780.015,3449.525,5695,18974,29.153,2607.652,169.546,2285,2991
69,29.153,11806.695,3449.890,5845,18999,29.153,2595.261,173.216,2258,3003
70,29.153,11451.203,3641.988,5198,19350,29.153,2639.348,168.750,2226,3041
71,29.153,11505.116,3648.727,5151,19236,29.153,2633.014,184.698,2231,3052
72,29.153,11492.695,3626.387,5103,19039,29.153,2627.739,177.008,2263,2966
73,29.153,11533.131,3667.234,5144,19264,29.153,2621.029,176.654,2209,2987
74,29.153,11556.246,3619.930,5026,19027,29.153,2627.275,178.713,2246,2956
75,29.153,11123.565,3838.332,4604,19371,29.153,2650.058,176.102,2225,2985
76,29.153,11178.725,3882.844,4467,19433,29.153,2660.290,162.103,2344,2992
77,29.153,11196.667,3918.749,4489,19388,29.153,2649.739,180.931,2299,3050
78,29.153,11196.305,3928.787,4413,19031,29.153,2662.319,183.378,2241,3000
79,29.153,11542.594,3505.610,6606,19016,29.153,2598.739,176.554,2237,3067
80,29.153,11597.507,3450.125,6441,19311,29.153,2588.493,177.540,2247,3023
81,29.153,11587.000,3455.727,6510,19135,29.153,2590.449,180.132,2236,2989
82,29.153,11497.608,3482.648,6383,19330,29.153,2581.304,172.605,2278,2912
83,29.153,11480.044,3519.530,6247,19264,29.153,2587.594,177.598,2179,2980
84,29.153,11069.261,3932.950,4293,18928,29.153,2648.478,171.777,2311,3081
85,29.153,11086.449,3912.672,4233,19108,29.153,2648.971,181.648,2307,3116
86,29.153,11073.493,3966.779,4260,19364,29.153,2656.043,172.748,2262,2996
87,29.153,10964.420,3904.861,4261,19435,29.153,2643.304,175.865,2318,3053
88,29.153,10880.058,3858.608,4218,19045,29.153,2650.043,173.727,2284,3015
89,29.153,11275.435,3709.409,4682,19254,29.153,2611.754,180.595,2223,2999
90,29.153,11194.420,3648.437,4497,18890,29.153,2618.073,174.747,2275,3014
91,29.153,11200.855,3649.833,4720,18994,29.153,2620.348,167.712,2257,2962
92,29.153,11152.638,3643.044,4591,18788,29.153,2626.638,174.878,2322,3046
93,29.153,11131.392,3632.904,4786,18912,29.153,2619.638,164.447,2304,2987
94,29.153,11053.913,3618.560,4560,18624,29.153,2624.870,177.589,2251,3108
95,29.153,11055.275,3579.468,4698,18686,29.153,2616.667,174.441,2281,2971
96,29.153,11044.333,3601.110,4653,18711,29.153,2615.565,166.488,2251,2932
