 ,Area1,Mean1,StdDev1,Min1,Max1,Area2,Mean2,StdDev2,Min2,Max2
1,38.870,8142.924,2631.706,3925,14025,38.870,2576.946,64.746,2436,2736
2,38.870,7982.033,2502.021,4044,13517,38.870,2554.000,65.966,2380,2708
3,38.870,7904.163,2558.925,3740,13429,38.870,2555.207,64.540,2378,2704
4,38.870,7850.533,2492.567,3900,13121,38.870,2552.641,76.299,2378,2769
5,38.870,7798.196,2453.610,4018,13062,38.870,2559.978,65.302,2419,2723
6,38.870,7769.989,2394.891,4154,12880,38.870,2553.446,64.698,2353,2722
7,38.870,7663.859,2449.327,3730,12724,38.870,2561.880,68.987,2341,2704
8,38.870,7625.261,2391.216,3791,12742,38.870,2568.630,68.168,2358,2720
9,38.870,7583.522,2344.973,3806,12360,38.870,2565.870,60.517,2374,2706
10,38.870,7501.250,2300.032,3879,12391,38.870,2571.109,63.569,2353,2698
11,38.870,7457.098,2260.408,3935,12321,38.870,2560.033,57.316,2403,2809
12,38.870,7418.652,2215.974,3789,12033,38.870,2564.228,67.172,2402,2721
13,38.870,7374.402,2139.921,3913,11788,38.870,2556.543,61.588,2388,2722
14,38.870,7318.000,2207.005,3665,12143,38.870,2574.348,65.835,2373,2703
15,38.870,7261.283,2213.780,3647,12275,38.870,2571.261,68.661,2385,2686
16,38.870,7184.500,2183.933,3617,11959,38.870,2571.424,71.854,2374,2740
17,38.870,7142.359,2160.001,3624,11963,38.870,2569.250,68.708,2397,2743
18,38.870,7072.783,2127.500,3587,12010,38.870,2573.891,70.888,2404,2728
19,38.870,6994.967,2103.121,3487,11716,38.870,2573.837,61.285,2424,2696
20,38.870,6932.826,2055.134,3467,11620,38.870,2571.076,60.600,2404,2683
21,38.870,6910.261,2042.607,3502,11359,38.870,2571.011,65.022,2419,2709
22,38.870,6832.489,2044.422,3495,11361,38.870,2566.435,65.064,2414,2712
23,38.870,6802.207,2008.851,3341,11311,38.870,2571.065,67.576,2409,2747
24,38.870,6742.696,1964.970,3475,10862,38.870,2566.652,68.070,2353,2759
25,38.870,6717.848,1941.442,3443,10848,38.870,2574.261,61.575,2428,2723
26,38.870,6671.913,1931.964,3449,10868,38.870,2570.478,67.523,2378,2699
27,38.870,6649.728,1922.317,3453,10900,38.870,2576.533,69.039,2394,2748
28,38.870,6586.076,1854.555,3454,10635,38.870,2570.750,62.055,2341,2708
29,38.870,6553.750,1857.773,3437,10555,38.870,2564.152,71.389,2370,2709
30,38.870,6536.663,1847.526,3457,10605,38.870,2569.793,60.341,2431,2708
31,38.870,6491.728,1825.943,3339,10420,38.870,2567.370,62.981,2414,2715
32,38.870,6485.359,1816.146,3396,10421,38.870,2563.587,63.512,2390,2741
33,38.870,6437.750,1806.153,3311,10302,38.870,2565.152,65.053,2401,2720
34,38.870,6432.891,1784.502,3270,10141,38.870,2568.022,60.121,2430,2749
35,38.870,6412.696,1776.803,3262,10197,38.870,2572.750,64.051,2436,2720
36,38.870,6368.696,1771.095,3300,10202,38.870,2571.793,66.547,2414,2708
37,38.870,6371.043,1761.552,3362,10074,38.870,2567.141,66.215,2386,2701
38,38.870,6340.761,1758.904,3315,10022,38.870,2574.304,65.247,2430,2763
39,38.870,6324.185,1757.191,3266,10085,38.870,2570.348,66.109,2363,2706
40,38.870,6307.304,1746.834,3275,10175,38.870,2564.326,64.517,2403,2707
41,38.870,6302.315,1739.955,3290,10033,38.870,2568.630,65.749,2360,2699
42,38.870,6279.065,1699.616,3340,9843,38.870,2575.228,62.662,2421,2701
43,38.870,6467.717,1548.698,3863,9882,38.870,2580.859,54.061,2459,2685
44,38.870,6441.130,1551.055,3825,9909,38.870,2580.424,63.460,2390,2699
45,38.870,6434.141,1517.846,3958,9730,38.870,2578.630,61.667,2420,2709
46,38.870,6428.196,1528.599,3711,9722,38.870,2581.348,63.870,2405,2720
47,38.870,6402.696,1521.220,3792,9741,38.870,2582.272,59.644,2436,2699
48,38.870,6420.011,1535.191,3808,9925,38.870,2580.946,61.981,2459,2689
49,38.870,6392.565,1490.686,3717,9712,38.870,2584.402,53.523,2468,2724
50,38.870,6403.641,1502.589,3785,9802,38.870,2578.511,59.506,2417,2723
51,38.870,6370.109,1490.328,3881,9815,38.870,2580.717,58.620,2439,2706
52,38.870,6372.500,1485.292,3771,9671,38.870,2585.793,60.999,2408,2765
53,38.870,6359.793,1497.283,3849,9778,38.870,2584.913,62.216,2431,2758
54,38.870,6356.793,1464.923,3702,9640,38.870,2581.641,62.753,2391,2742
55,38.870,6352.402,1481.322,3858,9602,38.870,2580.065,67.330,2397,2770
56,38.870,6341.533,1476.120,3750,9546,38.870,2581.228,57.152,2430,2749
57,38.870,6355.598,1471.682,3712,9857,38.870,2582.630,54.446,2439,2712
58,38.870,6326.696,1450.296,3723,9811,38.870,2582.000,59.173,2454,2726
59,38.870,6326.424,1445.692,3788,9576,38.870,2581.435,60.587,2421,2716
60,38.870,6321.359,1462.163,3668,9791,38.870,2584.413,66.789,2387,2730
61,38.870,6315.652,1459.420,3730,9472,38.870,2582.391,61.005,2388,2757
62,38.870,6316.533,1439.516,3810,9619,38.870,2574.435,66.168,2395,2749
63,38.870,6328.348,1443.794,3776,9589,38.870,2574.478,66.092,2403,2737
64,38.870,6313.152,1426.494,3801,9591,38.870,2583.554,59.517,2441,2726
65,38.870,6323.022,1444.085,3719,9580,38.870,2580.543,59.543,2426,2706
66,38.870,6303.717,1433.915,3743,9497,38.870,2586.522,62.863,2421,2775
67,38.870,6311.370,1444.555,3607,9571,38.870,2576.554,55.821,2410,2715
68,38.870,6300.565,1433.232,3726,9698,38.870,2586.837,59.217,2462,2731
69,38.870,6302.348,1444.486,3644,9634,38.870,2577.304,59.971,2408,2735
70,38.870,6283.402,1449.475,3604,9873,38.870,2576.380,59.229,2424,2702
71,38.870,6308.359,1449.872,3623,9704,38.870,2577.022,65.310,2401,2725
72,38.870,6312.728,1467.717,3635,9663,38.870,2573.402,52.257,2437,2689
73,38.870,6286.033,1477.054,3505,9540,38.870,2580.739,62.572,2391,2693
74,38.870,6273.511,1458.478,3619,9462,38.870,2579.120,63.313,2407,2704
75,38.870,6293.565,1480.558,3574,9528,38.870,2571.217,54.646,2398,2677
76,38.870,6295.348,1466.917,3521,9498,38.870,2571.304,64.250,2372,2731
77,38.870,6274.663,1470.643,3584,9799,38.870,2572.565,54.044,2455,2750
78,38.870,6274.217,1465.848,3506,9590,38.870,2576.522,65.085,2412,2727
79,38.870,6282.826,1486.858,3563,9486,38.870,2577.402,65.419,2414,2708
80,38.870,6260.804,1483.159,3417,9607,38.870,2577.576,58.094,2438,2703
81,38.870,6249.272,1489.940,3522,9441,38.870,2574.761,54.800,2431,2721
82,38.870,6296.022,1473.977,3710,9635,38.870,2577.554,64.416,2425,2715
83,38.870,6278.196,1454.006,3765,9570,38.870,2576.685,64.243,2406,2709
84,38.870,6292.989,1468.559,3757,9563,38.870,2571.446,61.502,2398,2716
85,38.870,6271.772,1427.156,3707,9243,38.870,2580.370,61.468,2456,2717
86,38.870,6266.772,1450.995,3714,9398,38.870,2568.652,56.242,2432,2757
87,38.870,6280.511,1469.626,3714,9497,38.870,2571.641,62.961,2378,2690
88,38.870,6275.283,1475.136,3670,9333,38.870,2572.185,61.730,2444,2720
89,38.870,6277.457,1457.227,3716,9334,38.870,2575.098,54.172,2459,2705
90,38.870,6254.304,1447.370,3590,9228,38.870,2574.185,64.320,2473,2794
91,38.870,6269.750,1438.001,3589,9309,38.870,2573.728,63.471,2426,2741
92,38.870,6274.793,1443.373,3552,9435,38.870,2565.217,59.736,2423,2699
93,38.870,6234.130,1454.084,3615,9269,38.870,2565.250,58.096,2442,2709
94,38.870,6252.402,1441.687,3568,9465,38.870,2570.380,59.940,2437,2715
95,38.870,6256.250,1451.873,3550,9461,38.870,2578.554,57.977,2459,2725
96,38.870,6240.739,1436.358,3631,9365,38.870,2579.054,54.033,2450,2685
97,38.870,6226.772,1460.579,3568,9156,38.870,2570.000,59.745,2424,2702
98,38.870,6230.674,1453.590,3484,9386,38.870,2571.152,66.883,2417,2759
99,38.870,6218.620,1438.662,3444,9229,38.870,2570.174,71.854,2327,2758
100,38.870,6218.967,1442.819,3660,9322,38.870,2570.565,58.207,2394,2700
101,38.870,6205.891,1434.202,3454,9214,38.870,2566.467,64.807,2410,2698
102,38.870,6184.674,1436.865,3491,9155,38.870,2562.989,66.664,2418,2810
103,38.870,6204.293,1449.688,3489,9246,38.870,2567.533,62.630,2421,2700
104,38.870,6190.272,1434.579,3529,9212,38.870,2580.109,57.105,2400,2720
105,38.870,6207.717,1426.867,3518,9152,38.870,2571.065,59.110,2442,2712
106,38.870,6212.772,1450.839,3378,9300,38.870,2556.000,58.740,2444,2769
107,38.870,6179.359,1433.210,3476,9123,38.870,2562.098,60.929,2407,2707
108,38.870,6183.359,1441.001,3470,9324,38.870,2566.761,59.720,2413,2707
