 ,Area1,Mean1,StdDev1,Min1,Max1,Area2,Mean2,StdDev2,Min2,Max2
1,40.560,17560.146,5243.501,8892,30501,40.560,2202.635,74.047,2064,2419
2,40.560,17576.062,5335.911,8920,30809,40.560,2188.896,75.867,2065,2422
3,40.560,17508.010,5309.041,8835,30547,40.560,2199.250,81.496,2063,2443
4,40.560,17527.865,5318.915,9074,30984,40.560,2204.802,74.001,2068,2434
5,40.560,17492.615,5343.365,8995,30985,40.560,2199.073,77.707,2053,2449
6,40.560,17506.938,5337.932,9047,30862,40.560,2199.917,85.038,2068,2440
7,40.560,17460.334,5330.533,9128,30529,40.560,2189.729,71.741,2071,2400
8,40.560,17478.666,5356.237,9055,30796,40.560,2186.281,75.427,2088,2388
9,40.560,17426.219,5322.215,9159,30223,40.560,2187.292,80.370,2063,2440
10,40.560,17447.084,5361.814,9121,30936,40.560,2180.812,72.577,2044,2401
11,40.560,17410.104,5308.517,9198,30279,40.560,2175.750,73.585,2036,2416
12,40.560,17377.928,5291.176,9298,30596,40.560,2172.583,73.150,2009,2395
13,40.560,17363.406,5310.688,9056,30455,40.560,2154.990,71.172,2031,2373
14,40.560,17337.584,5311.216,9132,30591,40.560,2148.458,73.585,2037,2346
15,40.560,17317.197,5270.999,8961,30330,40.560,2173.083,74.747,2034,2365
16,40.560,17306.291,5227.697,9191,30132,40.560,2192.750,72.712,2056,2412
17,40.560,17298.572,5227.829,8722,30242,40.560,2193.802,72.908,2065,2418
18,40.560,17244.750,5183.887,8650,29829,40.560,2192.094,77.133,2033,2380
19,40.560,17280.447,5195.735,8908,29850,40.560,2189.635,72.155,2037,2363
20,40.560,17288.865,5210.271,8920,29925,40.560,2198.781,77.313,2060,2402
21,40.560,17285.344,5208.675,8876,30048,40.560,2193.812,75.924,2064,2429
22,40.560,17271.334,5196.044,8999,30181,40.560,2205.552,78.461,2073,2443
23,40.560,17290.875,5235.404,8975,30206,40.560,2194.885,71.547,2076,2369
24,40.560,17240.178,5181.880,8835,29832,40.560,2202.854,76.320,2059,2407
25,40.560,17258.510,5207.756,9094,30407,40.560,2207.531,71.262,2065,2439
26,40.560,17219.479,5210.969,8991,29834,40.560,2194.396,78.083,2044,2403
27,40.560,17274.375,5236.761,9060,30080,40.560,2196.323,74.290,2064,2411
28,40.560,17198.928,5182.302,9038,29860,40.560,2202.906,78.327,2061,2441
29,40.560,17233.750,5197.773,9164,30356,40.560,2204.312,75.889,2063,2428
30,40.560,17213.291,5210.422,9137,29821,40.560,2203.802,73.093,2075,2397
31,40.560,17201.697,5195.381,9119,29798,40.560,2210.823,74.186,2080,2416
32,40.560,17209.656,5218.252,8994,30067,40.560,2209.885,73.535,2084,2431
33,40.560,17186.959,5189.343,9039,29681,40.560,2193.906,74.578,2075,2446
34,40.560,17146.322,5155.723,9047,29948,40.560,2199.146,73.444,2070,2416
35,40.560,17155.791,5134.501,8945,29972,40.560,2197.865,76.433,2059,2394
36,40.560,17146.271,5153.291,9101,29777,40.560,2204.365,68.573,2077,2422
37,40.560,17122.219,5144.306,8979,29970,40.560,2202.396,74.521,2044,2423
38,40.560,17103.094,5128.200,8985,29873,40.560,2204.552,73.414,2090,2380
39,40.560,17115.428,5151.847,9068,29439,40.560,2210.646,71.580,2074,2435
40,40.560,17066.625,5153.994,8995,29718,40.560,2208.240,68.321,2064,2378
41,40.560,17053.947,5098.564,8943,29382,40.560,2200.406,73.312,2056,2411
42,40.560,17033.834,5135.520,8969,29614,40.560,2208.927,75.491,2028,2422
43,40.560,17018.156,5063.669,9138,29357,40.560,2208.062,77.355,2068,2418
44,40.560,16991.906,5066.704,9112,29670,40.560,2203.292,72.010,2086,2413
45,40.560,16995.969,5099.934,8800,29577,40.560,2213.281,76.216,2077,2481
46,40.560,16956.229,5087.808,8812,29486,40.560,2199.042,78.515,2078,2431
47,40.560,16933.594,5041.744,9048,29304,40.560,2214.375,69.070,2084,2469
48,40.560,16905.291,5074.637,8840,29392,40.560,2205.167,65.909,2074,2395
49,40.560,16886.479,5026.118,8815,29124,40.560,2204.594,74.240,2076,2413
50,40.560,16859.334,5036.331,8895,29232,40.560,2206.896,77.814,2082,2413
51,40.560,16853.521,5008.136,8968,29034,40.560,2200.594,76.192,2075,2475
52,40.560,16801.053,4983.170,8902,29194,40.560,2202.490,80.120,2078,2492
53,40.560,16776.021,5005.947,8868,28965,40.560,2209.365,71.186,2060,2426
54,40.560,16739.312,4989.963,9024,28916,40.560,2203.656,76.557,2071,2414
55,40.560,16788.240,5002.568,8998,28709,40.560,2207.708,80.279,2078,2400
56,40.560,16786.490,4995.366,8827,29013,40.560,2208.406,73.586,2076,2396
57,40.560,16797.447,4984.415,8878,28771,40.560,2212.417,74.229,2093,2384
58,40.560,16761.594,5001.052,9042,28729,40.560,2201.000,76.130,2028,2373
59,40.560,16764.479,5018.970,8641,29313,40.560,2209.490,75.649,2097,2469
60,40.560,16722.803,4960.979,8787,28720,40.560,2203.490,76.550,2035,2420
61,40.560,16712.447,4967.799,8917,28848,40.560,2206.594,82.488,2086,2450
62,40.560,16693.562,4960.282,8901,28935,40.560,2199.927,72.488,2067,2404
63,40.560,16679.541,4929.782,8968,29091,40.560,2206.583,76.116,2048,2477
64,40.560,16692.541,4969.556,8933,28922,40.560,2201.260,72.580,2090,2447
65,40.560,16661.156,4949.395,8598,28658,40.560,2209.562,75.813,2099,2416
66,40.560,16661.312,4947.935,8960,28777,40.560,2204.396,74.110,2081,2399
67,40.560,16588.666,4891.158,8873,28228,40.560,2212.427,77.724,2080,2427
68,40.560,16577.084,4913.909,8948,28597,40.560,2201.438,74.536,2090,2420
69,40.560,16553.490,4885.350,8936,28844,40.560,2202.615,82.321,2023,2418
70,40.560,16558.697,4918.159,8853,28447,40.560,2207.812,82.328,2068,2466
71,40.560,16527.447,4916.003,8706,28555,40.560,2199.458,73.550,2068,2384
72,40.560,16504.697,4894.301,8796,28544,40.560,2201.854,74.411,2085,2429
73,40.560,16477.656,4911.148,8761,28381,40.560,2195.615,72.054,2068,2388
74,40.560,16516.219,4866.479,8768,28496,40.560,2206.562,80.610,2080,2461
75,40.560,16504.490,4891.418,8684,28537,40.560,2208.844,70.780,2071,2395
76,40.560,16488.459,4940.410,8857,28547,40.560,2207.198,71.616,2056,2388
77,40.560,16510.156,4919.503,8749,28585,40.560,2210.260,77.127,2080,2428
78,40.560,16449.959,4883.392,8868,28331,40.560,2209.448,69.907,2087,2412
79,40.560,16453.406,4885.617,8673,28484,40.560,2212.250,75.390,2102,2487
80,40.560,16441.322,4837.989,8723,28237,40.560,2208.917,70.660,2075,2424
81,40.560,16417.688,4877.999,8710,28627,40.560,2207.823,75.702,2099,2444
82,40.560,16468.303,4914.771,8629,28805,40.560,2210.708,73.687,2070,2397
83,40.560,16461.865,4953.543,8713,28639,40.560,2209.052,68.631,2089,2412
84,40.560,16386.697,4873.977,8590,28240,40.560,2206.385,73.028,2069,2437
85,40.560,16362.636,4867.169,8834,28603,40.560,2201.812,70.145,2084,2417
86,40.560,16400.771,4875.300,8683,28296,40.560,2200.417,76.270,2049,2425
87,40.560,16325.844,4849.613,8692,27976,40.560,2205.406,74.478,2075,2424
88,40.560,16322.219,4850.876,8646,28251,40.560,2205.385,78.666,2083,2473
89,40.560,16302.011,4845.775,8571,28265,40.560,2207.062,70.027,2052,2401
90,40.560,16286.948,4797.873,8607,27848,40.560,2205.083,78.863,2090,2485
91,40.560,16302.146,4853.940,8745,28415,40.560,2198.958,72.651,2093,2425
92,40.560,16212.833,4807.689,8685,27912,40.560,2208.073,75.794,2082,2436
93,40.560,16255.011,4836.254,8775,28120,40.560,2201.573,83.151,2059,2455
94,40.560,16231.583,4810.383,8578,28045,40.560,2210.406,72.590,2093,2416
95,40.560,16209.896,4806.999,8663,28386,40.560,2208.802,72.383,2085,2447
96,40.560,16196.833,4857.905,8774,28123,40.560,2194.062,72.004,2046,2421
97,40.560,16175.906,4793.495,8508,28082,40.560,2201.260,71.300,2069,2437
98,40.560,16157.062,4811.962,8699,27809,40.560,2201.427,73.749,2096,2422
99,40.560,16119.614,4754.293,8663,27762,40.560,2202.760,76.865,2084,2420
100,40.560,16109.521,4775.003,8392,28033,40.560,2201.000,63.844,2082,2401
101,40.560,16121.104,4780.219,8592,27952,40.560,2203.510,70.897,2077,2405
102,40.560,16138.312,4850.148,8650,28371,40.560,2204.156,76.111,2055,2422
103,40.560,16093.198,4778.020,8623,27978,40.560,2206.146,68.472,2056,2374
104,40.560,16113.146,4780.949,8569,27829,40.560,2197.625,69.120,2095,2392
105,40.560,16082.771,4758.986,8561,27765,40.560,2210.938,70.968,2086,2406
106,40.560,16085.323,4749.634,8586,27759,40.560,2205.094,73.933,2080,2405
107,40.560,16052.573,4790.834,8577,28038,40.560,2202.510,61.931,2088,2419
108,40.560,16071.323,4766.653,8548,27866,40.560,2206.010,71.525,2083,2416
109,40.560,16074.312,4772.215,8694,27850,40.560,2204.375,80.713,2060,2476
110,40.560,16047.604,4761.219,8532,27988,40.560,2207.844,79.823,2066,2457
111,40.560,16057.562,4744.761,8696,27957,40.560,2200.979,72.444,2080,2384
112,40.560,16048.031,4822.331,8641,27922,40.560,2212.229,71.624,2089,2433
