 ,Area1,Mean1,StdDev1,Min1,Max1,Area2,Mean2,StdDev2,Min2,Max2
1,15.210,17000.889,3732.157,8820,24005,15.210,2718.667,78.089,2568,2890
2,15.210,16895.834,3451.101,10082,23749,15.210,2697.722,81.232,2591,2894
3,15.210,16238.889,3946.633,7592,22868,15.210,2647.333,79.086,2448,2800
4,15.210,16476.084,3706.288,8461,23225,15.210,2648.972,72.403,2520,2814
5,15.210,16539.416,3413.622,8939,22827,15.210,2649.389,84.923,2436,2799
6,15.210,16575.584,3268.272,9307,22499,15.210,2653.639,82.829,2491,2837
7,15.210,16612.305,3184.549,9420,22258,15.210,2667.611,81.374,2514,2826
8,15.210,16593.416,3141.730,9851,22421,15.210,2669.944,65.755,2524,2797
9,15.210,15588.083,3997.156,7301,22459,15.210,2668.500,75.246,2518,2843
10,15.210,15586.194,3896.097,7465,21808,15.210,2656.167,64.846,2550,2780
11,15.210,15588.361,3883.902,7395,22121,15.210,2657.556,69.001,2543,2850
12,15.210,15576.250,3790.112,7558,22124,15.210,2669.167,79.477,2496,2880
13,15.210,15619.777,3788.494,7887,22107,15.210,2658.333,77.658,2488,2809
14,15.210,15639.444,3738.740,7922,22098,15.210,2671.194,78.415,2541,2836
15,15.210,16296.194,3322.087,8670,22392,15.210,2597.833,82.761,2457,2736
16,15.210,16130.111,3528.581,8331,22667,15.210,2599.944,81.588,2421,2754
17,15.210,16152.139,3508.784,8236,22417,15.210,2604.000,88.621,2390,2789
18,15.210,16072.444,3491.930,8124,22285,15.210,2598.944,87.639,2470,2790
19,15.210,16084.694,3545.429,8000,22447,15.210,2596.111,76.954,2415,2747
20,15.210,16110.223,3485.658,8271,22902,15.210,2588.583,65.939,2443,2713
21,15.210,16070.667,3506.542,8216,22386,15.210,2600.500,71.748,2465,2756
22,15.210,16068.750,3452.205,8170,22552,15.210,2604.583,82.732,2426,2768
23,15.210,16120.389,3481.279,8059,22659,15.210,2597.806,72.626,2457,2746
24,15.210,16128.139,3472.921,8260,22876,15.210,2601.417,81.840,2488,2759
25,15.210,16107.611,3431.356,8158,22316,15.210,2602.667,83.624,2462,2875
26,15.210,16118.473,3409.937,8254,22558,15.210,2590.694,71.534,2427,2744
