 ,Area1,Mean1,StdDev1,Min1,Max1,Area2,Mean2,StdDev2,Min2,Max2
1,38.448,8917.638,2520.443,4736,13484,38.448,2160.385,41.168,2069,2259
2,38.448,8802.802,2500.805,4494,13467,38.448,2181.725,39.851,2101,2284
3,38.448,8761.099,2468.883,4787,13583,38.448,2179.450,34.892,2087,2270
4,38.448,8737.385,2425.895,4949,13129,38.448,2176.802,39.988,2071,2268
5,38.448,8677.099,2412.037,4550,13133,38.448,2176.242,41.884,2048,2268
6,38.448,8654.165,2429.524,4368,13040,38.448,2180.890,38.419,2087,2265
7,38.448,8642.011,2453.428,4275,12963,38.448,2170.132,41.015,2070,2248
8,38.448,8585.242,2473.998,3988,13061,38.448,2180.176,35.514,2099,2247
9,38.448,8533.626,2488.261,4401,13203,38.448,2183.363,38.534,2078,2300
10,38.448,8523.890,2497.275,4229,13166,38.448,2183.594,39.882,2057,2285
11,38.448,8511.494,2511.824,4109,13133,38.448,2177.209,44.803,2069,2319
12,38.448,8482.550,2528.528,3810,12996,38.448,2175.176,38.036,2075,2262
13,38.448,8502.187,2490.742,3861,12950,38.448,2152.275,43.058,2054,2246
14,38.448,8534.945,2431.401,4060,12934,38.448,2149.110,37.010,2067,2274
15,38.448,8514.901,2421.826,4095,12877,38.448,2154.506,36.852,2078,2251
16,38.448,8503.494,2417.377,4096,12840,38.448,2149.187,39.303,2043,2228
17,38.448,8492.362,2383.981,4066,12914,38.448,2151.978,39.596,2062,2249
18,38.448,8497.571,2393.890,4139,12686,38.448,2156.406,36.716,2082,2247
19,38.448,8461.638,2340.854,4266,12527,38.448,2152.879,40.300,2051,2258
20,38.448,8489.000,2332.448,4472,12774,38.448,2152.802,38.162,2051,2253
21,38.448,8475.198,2326.792,4584,12852,38.448,2150.483,37.162,2069,2260
22,38.448,8496.044,2323.898,4491,12984,38.448,2150.121,37.731,2051,2269
23,38.448,8533.330,2318.328,4663,12702,38.448,2149.890,41.929,2065,2253
24,38.448,8548.626,2332.821,4519,12836,38.448,2144.659,41.327,2061,2231
25,38.448,8530.308,2326.214,4546,12805,38.448,2151.846,31.662,2075,2235
26,38.448,8529.791,2312.870,4371,12907,38.448,2151.066,41.156,2053,2264
27,38.448,8570.297,2349.499,4366,12859,38.448,2149.417,34.942,2067,2231
28,38.448,8574.670,2390.498,4504,13104,38.448,2152.561,35.159,2077,2249
29,38.448,8607.638,2386.986,4363,13086,38.448,2157.308,43.239,2057,2285
30,38.448,8605.209,2378.997,4495,13011,38.448,2146.802,34.993,2065,2219
31,38.448,8635.714,2397.818,4535,13083,38.448,2147.659,42.104,2071,2250
