 ,Area1,Mean1,StdDev1,Min1,Max1,Area2,Mean2,StdDev2,Min2,Max2
1,29.153,21007.246,6154.285,9500,32764,29.153,2864.652,133.764,2620,3238
2,29.153,20669.174,6074.020,9518,31679,29.153,2823.073,121.471,2629,3190
3,29.153,20440.174,6009.353,9964,32010,29.153,2801.725,116.871,2539,3106
4,29.153,20234.885,5991.348,9550,32010,29.153,2795.783,114.075,2581,3123
5,29.153,20037.711,6090.769,8064,31460,29.153,2817.870,135.774,2599,3295
6,29.153,19866.928,6052.012,7940,31675,29.153,2812.000,131.276,2577,3255
7,29.153,19581.318,6272.245,7731,31546,29.153,2822.014,126.367,2602,3214
8,29.153,19841.318,5720.069,9781,31228,29.153,2800.927,139.988,2541,3195
9,29.153,19718.869,5699.329,9415,31056,29.153,2796.580,117.238,2577,3117
10,29.153,19446.088,5833.124,8692,30220,29.153,2786.333,128.244,2559,3203
11,29.153,19492.957,5661.477,9032,30089,29.153,2776.449,126.281,2563,3120
12,29.153,19390.318,5595.467,9252,30328,29.153,2747.014,126.768,2547,3098
13,29.153,19212.145,5619.869,8954,29749,29.153,2733.522,118.351,2526,3114
14,29.153,19192.217,5504.744,9091,30048,29.153,2740.333,125.359,2505,3074
15,29.153,19102.145,5467.453,8991,29587,29.153,2738.768,111.556,2525,3072
16,29.153,19113.406,5438.678,8984,29417,29.153,2743.014,125.589,2531,3046
17,29.153,19075.580,5456.160,9053,29273,29.153,2747.884,118.911,2539,3039
18,29.153,19039.363,5422.727,9028,29626,29.153,2745.986,123.132,2519,3107
19,29.153,19028.986,5467.511,9065,29725,29.153,2732.275,115.183,2540,3041
20,29.153,18934.783,5367.396,8978,29402,29.153,2746.029,134.022,2488,3078
21,29.153,18938.436,5371.178,9012,29320,29.153,2735.841,118.202,2512,3061
22,29.153,18954.869,5350.340,9071,29173,29.153,2731.522,110.022,2533,2947
23,29.153,18848.738,5280.797,9150,28949,29.153,2742.739,111.738,2507,3061
24,29.153,18857.797,5281.134,9127,29100,29.153,2738.536,114.289,2577,2984
25,29.153,18829.637,5271.353,8967,29069,29.153,2735.275,110.796,2528,2977
26,29.153,18798.812,5254.894,9109,29018,29.153,2741.652,118.965,2497,3040
27,29.153,18745.436,5285.051,8964,28925,29.153,2740.116,124.213,2560,3173
28,29.153,18764.145,5293.716,8973,28890,29.153,2744.232,127.068,2444,3064
29,29.153,18712.855,5258.747,8949,28966,29.153,2739.870,116.461,2504,3026
30,29.153,18679.738,5315.618,8889,29080,29.153,2745.913,128.417,2544,3072
31,29.153,18692.508,5251.328,9065,28762,29.153,2738.232,117.906,2535,3090
32,29.153,18599.898,5202.053,8983,28397,29.153,2733.696,128.602,2510,3141
33,29.153,18550.145,5199.876,8795,28759,29.153,2735.449,115.663,2549,3024
34,29.153,18540.941,5130.677,8991,28174,29.153,2746.841,120.840,2534,3026
35,29.153,18502.289,5153.901,9024,28498,29.153,2748.884,127.072,2491,3092
36,29.153,18463.928,5147.439,9108,28245,29.153,2743.855,124.756,2492,3057
37,29.153,18460.420,5143.180,8818,28592,29.153,2732.087,125.439,2537,3026
38,29.153,18423.014,5114.431,8818,27933,29.153,2743.246,123.357,2513,3039
39,29.153,18399.609,5130.968,9066,28363,29.153,2736.942,122.674,2505,3032
40,29.153,18355.377,5098.092,8850,28372,29.153,2732.174,116.388,2504,3036
41,29.153,18293.682,5077.729,8719,28337,29.153,2728.174,119.616,2512,3042
42,29.153,18306.262,5064.337,8851,27805,29.153,2735.696,118.275,2538,3013
43,29.153,18291.217,5068.580,8766,28351,29.153,2722.348,120.825,2533,3032
44,29.153,18232.088,5079.662,8715,28302,29.153,2732.145,110.608,2535,3050
45,29.153,18215.014,5044.904,8840,27993,29.153,2735.884,122.898,2535,3109
46,29.153,18241.652,5096.681,8825,27890,29.153,2733.739,130.591,2509,3112
47,29.153,18229.666,5106.892,8626,28178,29.153,2724.710,122.498,2484,3110
48,29.153,18206.262,5074.320,8713,27887,29.153,2727.304,122.627,2516,3027
49,29.153,18177.986,5089.886,8942,28148,29.153,2731.420,118.842,2528,3009
50,29.153,18180.160,5084.601,8630,27632,29.153,2733.754,112.666,2555,2986
51,29.153,18175.463,5092.355,8421,28066,29.153,2736.000,108.756,2514,3016
52,29.153,18159.391,5090.855,8606,27960,29.153,2730.116,126.360,2491,3002
53,29.153,18187.188,5105.760,8602,28306,29.153,2737.942,118.815,2482,3009
54,29.153,18120.941,5072.510,8463,28352,29.153,2726.058,117.254,2518,3049
55,29.153,18094.000,5030.371,8697,27719,29.153,2732.652,115.267,2541,2993
56,29.153,18071.217,5030.170,8658,28133,29.153,2724.275,124.009,2493,3033
57,29.153,18031.174,5034.581,8366,27772,29.153,2731.145,119.393,2473,3099
58,29.153,18033.537,5074.333,8600,27856,29.153,2723.043,110.798,2480,3018
59,29.153,18008.000,5045.920,8558,27732,29.153,2722.884,110.891,2506,3101
60,29.153,18026.115,5061.921,8588,27777,29.153,2717.710,106.857,2505,3011
61,29.153,18001.043,5073.588,8444,27839,29.153,2721.391,117.329,2557,3022
62,29.153,17983.855,5073.637,8152,27479,29.153,2724.362,121.909,2523,3047
63,29.153,17956.072,5075.364,8469,27606,29.153,2724.420,118.191,2525,3059
64,29.153,17923.436,5089.692,8296,28038,29.153,2716.043,127.371,2530,3010
65,29.153,17914.885,5116.048,8090,27796,29.153,2716.884,109.606,2451,2965
66,29.153,17914.275,5113.437,8191,27648,29.153,2708.725,125.483,2492,3184
