 ,Area1,Mean1,StdDev1,Min1,Max1,Area2,Mean2,StdDev2,Min2,Max2
1,20.280,25542.312,4539.670,17142,32207,20.280,2269.896,42.653,2171,2349
2,20.280,25185.188,4460.796,16846,31854,20.280,2263.396,42.697,2175,2374
3,20.280,25019.229,4321.755,16843,31134,20.280,2261.771,39.982,2179,2354
4,20.280,24925.541,4294.266,16678,31398,20.280,2248.312,38.004,2161,2330
5,20.280,24782.750,4230.325,16812,31372,20.280,2247.146,42.572,2154,2334
6,20.280,24798.625,4171.920,16573,30706,20.280,2242.250,37.272,2158,2325
7,20.280,24694.666,4161.213,16899,31048,20.280,2247.875,46.729,2171,2350
8,20.280,24716.834,4185.356,16745,31014,20.280,2238.708,44.610,2152,2338
9,20.280,24672.604,4171.452,16435,30994,20.280,2239.979,34.723,2150,2314
10,20.280,24704.938,4144.838,16849,30667,20.280,2242.375,41.179,2170,2330
11,20.280,24611.791,4072.113,16412,30481,20.280,2228.938,36.138,2178,2334
12,20.280,24520.521,4200.066,16801,30526,20.280,2209.833,36.536,2142,2284
13,20.280,24366.875,4627.001,15940,30589,20.280,2169.542,43.399,2061,2266
14,20.280,24335.396,4610.408,15897,30725,20.280,2181.792,44.263,2042,2282
15,20.280,24307.125,4592.728,15882,30291,20.280,2188.271,46.443,2090,2281
16,20.280,24323.375,4637.818,16027,30779,20.280,2177.667,32.831,2118,2259
17,20.280,24301.979,4668.391,15921,30653,20.280,2181.292,37.769,2086,2251
18,20.280,24262.375,4608.904,15939,30238,20.280,2179.271,35.566,2112,2284
19,20.280,24148.604,4575.552,15618,30412,20.280,2185.792,41.994,2092,2257
20,20.280,24169.375,4624.754,15753,30160,20.280,2184.167,40.559,2103,2315
21,20.280,24101.875,4520.272,15879,30217,20.280,2183.167,47.926,2069,2305
22,20.280,24009.041,4544.575,16013,30367,20.280,2189.417,42.203,2095,2276
23,20.280,23969.521,4536.978,15663,30013,20.280,2179.104,41.159,2107,2270
24,20.280,23922.750,4552.000,15558,29931,20.280,2194.771,35.811,2110,2270
25,20.280,23867.896,4518.645,15710,29986,20.280,2188.667,40.280,2110,2300
26,20.280,23771.375,4529.832,15582,29794,20.280,2189.375,37.321,2104,2258
27,20.280,23737.312,4498.587,15572,29710,20.280,2189.208,43.633,2086,2284
28,20.280,23679.229,4450.223,15654,29881,20.280,2184.729,51.409,2037,2269
29,20.280,23680.854,4483.774,15481,29605,20.280,2191.292,41.334,2074,2263
30,20.280,23612.438,4500.616,15640,29874,20.280,2180.833,41.480,2024,2268
31,20.280,23656.250,4431.644,15753,29546,20.280,2174.562,41.144,2070,2272
32,20.280,23634.834,4530.748,15339,29869,20.280,2175.604,30.992,2106,2231
33,20.280,23582.000,4412.190,15473,29432,20.280,2183.208,34.875,2123,2255
34,20.280,23587.375,4418.556,15516,29355,20.280,2183.771,37.645,2077,2260
35,20.280,23564.188,4436.573,15652,29946,20.280,2183.500,39.138,2082,2268
36,20.280,23599.709,4498.168,15302,29707,20.280,2180.750,35.037,2111,2263
37,20.280,23598.834,4504.267,15484,29708,20.280,2192.521,38.159,2124,2283
38,20.280,23540.959,4518.650,15220,29794,20.280,2187.146,44.354,2077,2266
39,20.280,23529.459,4491.570,15316,29386,20.280,2193.083,42.746,2089,2295
40,20.280,23518.959,4436.949,15582,29379,20.280,2178.500,43.032,2080,2251
41,20.280,23553.500,4422.604,15454,29726,20.280,2187.854,49.177,2086,2316
42,20.280,23511.416,4403.847,15490,29243,20.280,2179.792,36.901,2105,2278
43,20.280,23510.291,4356.001,15682,29389,20.280,2179.583,46.822,2049,2295
44,20.280,23544.709,4428.028,15302,29742,20.280,2189.021,37.071,2100,2253
45,20.280,23504.834,4410.137,15478,30025,20.280,2187.979,42.393,2099,2278
46,20.280,23516.271,4445.673,15460,29522,20.280,2184.312,37.242,2096,2266
47,20.280,23521.354,4424.317,15300,29396,20.280,2180.896,35.819,2122,2255
48,20.280,23519.584,4380.602,15296,29657,20.280,2188.021,40.027,2119,2267
49,20.280,23591.604,4389.030,15302,29765,20.280,2187.833,36.754,2101,2265
50,20.280,23594.771,4444.192,15600,29404,20.280,2187.688,36.239,2103,2258
51,20.280,23604.896,4422.410,15735,29454,20.280,2185.521,39.720,2097,2295
52,20.280,23678.729,4427.575,15590,29818,20.280,2184.208,39.121,2102,2279
53,20.280,23593.729,4407.201,15284,29657,20.280,2174.125,40.070,2077,2271
54,20.280,23645.938,4441.856,15543,29678,20.280,2174.083,43.182,2077,2256
55,20.280,23665.291,4399.552,15492,29596,20.280,2190.396,33.433,2125,2288
56,20.280,23587.709,4404.368,15282,29445,20.280,2191.021,30.269,2134,2256
57,20.280,23681.291,4393.316,15532,29729,20.280,2179.812,37.512,2121,2294
58,20.280,23656.125,4395.692,15316,29594,20.280,2190.917,35.741,2107,2269
59,20.280,23650.438,4435.884,15383,29679,20.280,2186.500,41.687,2093,2293
60,20.280,23602.854,4426.497,15511,29353,20.280,2187.604,42.136,2079,2264
61,20.280,23526.750,4393.621,15376,29944,20.280,2185.312,38.686,2071,2253
62,20.280,23561.916,4408.905,15398,29678,20.280,2194.542,39.565,2122,2268
63,20.280,23471.500,4321.542,15494,29291,20.280,2185.271,37.921,2111,2278
64,20.280,23588.188,4382.459,15662,29881,20.280,2194.896,42.517,2111,2312
65,20.280,23553.584,4396.317,15445,29382,20.280,2180.312,50.454,2036,2272
66,20.280,23590.041,4371.501,15376,29392,20.280,2189.312,43.383,2085,2270
67,20.280,23573.959,4447.586,15335,29598,20.280,2181.583,46.751,2060,2269
68,20.280,23479.688,4356.409,15101,29368,20.280,2188.542,36.170,2110,2289
69,20.280,23564.104,4420.836,15223,29286,20.280,2178.458,39.995,2082,2262
70,20.280,23608.354,4414.413,15293,29520,20.280,2189.875,36.770,2108,2278
71,20.280,23584.729,4340.270,15481,29303,20.280,2192.667,35.047,2110,2263
72,20.280,23594.959,4412.936,15348,29500,20.280,2187.271,42.571,2103,2270
73,20.280,23597.938,4394.826,15322,29651,20.280,2173.896,39.504,2109,2267
74,20.280,23583.604,4326.600,15487,29302,20.280,2188.708,39.591,2100,2293
75,20.280,23539.291,4350.987,15148,29388,20.280,2193.500,37.333,2122,2305
76,20.280,23576.375,4308.314,15114,29659,20.280,2182.875,41.529,2091,2251
77,20.280,23555.250,4386.490,15258,29074,20.280,2187.583,36.990,2091,2276
78,20.280,23530.541,4377.122,15225,29680,20.280,2187.438,41.985,2109,2308
79,20.280,23525.979,4358.818,15464,29506,20.280,2185.562,33.841,2091,2299
80,20.280,23496.709,4343.782,15450,29487,20.280,2181.417,33.625,2097,2243
81,20.280,23491.084,4306.837,15164,29528,20.280,2186.625,31.145,2114,2242
82,20.280,23445.646,4372.746,15220,29166,20.280,2188.208,39.756,2099,2274
83,20.280,23488.625,4355.635,15268,29379,20.280,2193.229,40.496,2101,2283
84,20.280,23480.959,4324.973,15365,29785,20.280,2189.688,42.586,2115,2261
85,20.280,23514.729,4352.737,15295,29112,20.280,2187.979,38.867,2080,2259
86,20.280,23491.812,4383.450,15171,29159,20.280,2186.646,37.747,2102,2256
87,20.280,23518.979,4390.341,15148,29049,20.280,2183.479,35.892,2102,2256
88,20.280,23534.916,4410.617,15028,29287,20.280,2186.917,36.276,2107,2276
89,20.280,23468.666,4338.347,15461,29473,20.280,2182.062,47.172,2087,2321
90,20.280,23522.541,4422.672,14738,29499,20.280,2187.521,40.781,2092,2267
91,20.280,23465.291,4336.649,15208,29287,20.280,2186.958,45.044,2054,2289
92,20.280,23500.312,4403.598,15176,29433,20.280,2178.854,36.572,2104,2281
93,20.280,23563.584,4440.188,14941,29504,20.280,2184.979,48.564,2046,2287
94,20.280,23539.021,4409.665,14867,29454,20.280,2185.021,39.505,2097,2259
95,20.280,23590.521,4386.835,15279,29426,20.280,2191.750,39.507,2104,2271
96,20.280,23599.562,4420.232,15029,29655,20.280,2178.646,38.444,2110,2267
97,20.280,23555.771,4452.099,14980,29320,20.280,2185.729,43.725,2105,2276
98,20.280,23640.646,4437.081,15067,29477,20.280,2191.042,43.197,2077,2269
